date,address,type,WAT,Confidence,risk_level,risk_description
2023-11-02,0xef2b07b1fec00caccdd8dadeaa25900c808ca3dd,General_Trending_Risky,20478,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xef2b07b1fec00caccdd8dadeaa25900c808ca3dd""}]"
2023-11-02,0xcecce97529effc360f68b3f26eef4ad74ebf5705,General_Trending_Risky,17647,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0x000000000003a3c2878a1df56a486c9683220456,General_Trending_Risky,16508,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x000000000003a3c2878a1df56a486c9683220456""}]"
2023-11-02,0xffe811714ab35360b67ee195ace7c10d93f89d8c,General_Trending_Risky,16053,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0xc198c3b7b970cbac315614cf27a1b7eb332048d6,General_Trending_Risky,15507,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0xc20a079c7962d9fc92173cda349e80d484dfa42a,General_Trending_Risky,15345,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xc20a079c7962d9fc92173cda349e80d484dfa42a""}]"
2023-11-02,0x04f46cdfe8dd348e41902eef1aff19ace1661f4c,General_Trending_Risky,14268,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0x000000000027583d895e5c06b7b9e96762c1e165,General_Trending_Risky,13292,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0xefa48952f3f82ba7fd1b45b1a993c362bf043571,General_Trending_Risky,11348,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-02,0x13fd16538ff8b3aea324bc4d2863eb9ea78e1691,General_Trending_Risky,11231,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0x514c2eaf287e58e5cb78da2f9f5a564feddf35a8,General_Trending_Risky,11111,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0x00000000001f8b68515efb546542397d3293ccfd,General_Trending_Risky,9958,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0x25ab3efd52e6470681ce037cd546dc60726948d3,General_Trending_Risky,9902,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x25ab3efd52e6470681ce037cd546dc60726948d3""}]"
2023-11-02,0xce93f9827813761665ce348e33768cb1875a9704,General_Trending_Risky,9783,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0x00000000004e660d7929b04626bbf28cbecce534,General_Trending_Risky,9316,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0x3a632362ac4023e79ad4b6f67970862a9d78a1e5,General_Trending_Risky,8955,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-02,0x3065cd33559d5dc56b9b167d9485f5361da37faa,General_Trending_Risky,8727,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0x9a703326e8ac3f2a08fe012f36a1ec8b0d2d47a1,General_Trending_Risky,8598,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0x12bb890508c125661e03b09ec06e404bc9289040,General_Trending_Risky,8216,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0x4eae52907dba9c370e9ee99f0ce810602a4f2c63,General_Trending_Risky,7957,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-02,0xc0752c6f2a919d4a48eb5037189d55d0c7f67b43,General_Trending_Risky,7866,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0xbecfd0bb03b34d973c0ee577d20a7f363a0e2094,General_Trending_Risky,7241,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xbecfd0bb03b34d973c0ee577d20a7f363a0e2094""}]"
2023-11-02,0xabe776435f7459e2f5ba773bfb753ed19a053dd0,General_Trending_Risky,7186,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xabe776435f7459e2f5ba773bfb753ed19a053dd0""}]"
2023-11-02,0x685bfdd3c2937744c13d7de0821c83191e3027ff,General_Trending_Risky,7021,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0x625b02b687ec38f3085af5b108dda410775fa76a,General_Trending_Risky,6462,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0xfc46b09bf98858b08c5c5deeb5c19e609fabd398,General_Trending_Risky,6399,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xfc46b09bf98858b08c5c5deeb5c19e609fabd398""}]"
2023-11-02,0x0d06797009919d25212b906b63b2583dc697e903,General_Trending_Risky,6143,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-02,0xe341f30ea040bf3691aa069b8c5c213f72676421,General_Trending_Risky,6090,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xe341f30ea040bf3691aa069b8c5c213f72676421""}]"
2023-11-02,0x2ab0e9e4ee70fff1fb9d67031e44f6410170d00e,General_Trending_Risky,5992,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0x0dbc0c5fb31d6e05fe7baa9f910b64e2aed3b26f,General_Trending_Risky,5650,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-02,0xd7b1b61aeaeb655d7bd08aa75ac4006776619a35,General_Trending_Risky,5500,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xd7b1b61aeaeb655d7bd08aa75ac4006776619a35""}]"
2023-11-02,0x1c73c9a44b3023134f7eac7ab30e9ab5a4615a76,General_Trending_Risky,5289,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x1c73c9a44b3023134f7eac7ab30e9ab5a4615a76""}]"
2023-11-02,0x000000412a24ae1a912de572a5ccd707b0c07fea,General_Trending_Risky,5287,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-02,0x066aee69d93dee28b32a57febd1878a2d94f6b0c,General_Trending_Risky,5210,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x066aee69d93dee28b32a57febd1878a2d94f6b0c""}]"
2023-11-02,0x3ab7014d0e896a8e486fbf5bc590eeb93d6f44bf,General_Trending_Risky,5121,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-02,0x3775c8125ee7d07ed046ac7b92dcdf95bfa5e63a,General_Trending_Risky,4851,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0xa4958e0660cce1b58b8c623bebaabf0959e9c1a3,General_Trending_Risky,4673,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-02,0xb85e78af0fb52a371bfb7c07378dc58cefd75402,General_Trending_Risky,4651,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0xc92962f4c20ce9dd3181042074f3c5776a3e22dd,General_Trending_Risky,4544,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0x073fc4f847d6075077a8a2852a0bccdb852401f6,General_Trending_Risky,4455,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-02,0x8ea43e15b1a616a19903f6a87498f7dca1efae0f,General_Trending_Risky,4020,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-02,0xf5c040b0a1a575e24181f5a1a37e2ea496473347,General_Trending_Risky,3806,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0x4fe59adcf621489ced2d674978132a54d432653a,General_Trending_Risky,3735,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0xce16f69375520ab01377ce7b88f5ba8c48f8d666,General_Trending_Risky,3672,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""behavior-issue"",""value"":""The address is found to be associated with some already known malicious addresses.""}]"
2023-11-02,0x16373ab3f11b7b20dad93fc4234a06694c39a821,General_Trending_Risky,3651,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0xc9483028ac69d7386cb865de9f09ac9ddaa6d58b,General_Trending_Risky,3645,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-02,0x8c1e4b8aea59921889fbe7b68b2ae06e2dd2a7a1,General_Trending_Risky,3620,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0x0000000000f73a9daf39d74d785f5886bfbae81b,General_Trending_Risky,3619,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0x22dcf18fda7eb5e1fed0a53568d702de8107f638,General_Trending_Risky,3561,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x22dcf18fda7eb5e1fed0a53568d702de8107f638""}]"
2023-11-02,0xaac3ec1c9ab815ae95536c7b3491ebcc9cccde66,General_Trending_Risky,3561,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xaac3ec1c9ab815ae95536c7b3491ebcc9cccde66""}]"
2023-11-02,0xcf3b7a1e07d701b76d9f0569b03ec3b30c24d30b,General_Trending_Risky,3480,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0x9d379e2d4bdcd59503390a57078c1bf821d5742a,General_Trending_Risky,3223,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-02,0x0000000000f83bf708c3e3bd57f24411f6fc67f5,General_Trending_Risky,3160,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0xafa97b96325aa5595061018f6aa3f64c612a83d9,General_Trending_Risky,3130,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xafa97b96325aa5595061018f6aa3f64c612a83d9""}]"
2023-11-02,0x65efb57c57c0b870f378ba08ee6ba305ca14491f,General_Trending_Risky,3047,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0xb591bcf80709b8a2010bff334ffe1f79bc4ce615,General_Trending_Risky,2913,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0xfce4d8fa21eba2f81bbec1f05f73b639d6023a20,General_Trending_Risky,2873,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xfce4d8fa21eba2f81bbec1f05f73b639d6023a20""}]"
2023-11-02,0xa0c76ebc7a944b37ebf5e0fe797bea61ddc0ca7c,General_Trending_Risky,2869,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xa0c76ebc7a944b37ebf5e0fe797bea61ddc0ca7c""}]"
2023-11-02,0x9434743a9b29951ab9b28c75dd5ba532f28facf8,General_Trending_Risky,2561,70,3,"[{""name"":""mixcoin-related"",""value"":""The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk.""}]"
2023-11-02,0x71c20e781c623c022134713ef7f78aacf0109849,General_Trending_Risky,2541,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x71c20e781c623c022134713ef7f78aacf0109849""}]"
2023-11-02,0x20f663cea80face82acdfa3aae6862d246ce0333,General_Trending_Risky,2508,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/drip""}]"
2023-11-02,0xc50f8d203873519c745ad613f620df590970ea5d,General_Trending_Risky,2408,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-02,0x90006347070838f0fcbb33dc732b2c7b48d1a784,General_Trending_Risky,2393,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x90006347070838f0fcbb33dc732b2c7b48d1a784""}]"
2023-11-02,0x83d3c2d1a55687498df6800c5f173ec6a7556089,General_Trending_Risky,2279,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0xc1f024ddc894b00b3e5ff2396ff2cd6ed2fc53d6,General_Trending_Risky,2211,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xc1f024ddc894b00b3e5ff2396ff2cd6ed2fc53d6""}]"
2023-11-02,0xb86126b872e3f23bc62d6a4a3152ec65202a2073,General_Trending_Risky,2043,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xb86126b872e3f23bc62d6a4a3152ec65202a2073""}]"
2023-11-02,0x9f7277778c798ef0bc1debf28994eaec1af7ba24,General_Trending_Risky,2012,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-02,0x07da81e9a684ab87fad7206b3bc8d0866f48cc7c,General_Trending_Risky,1963,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x07da81e9a684ab87fad7206b3bc8d0866f48cc7c""}]"
2023-11-02,0xf3c1f7d48c2696e8756f976b113e7d1ddccd87df,General_Trending_Risky,1905,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xf3c1f7d48c2696e8756f976b113e7d1ddccd87df""}]"
2023-11-02,0xbb417e9377e8041f51b435a938280db1d94d6496,General_Trending_Risky,1852,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-02,0xb1d4e33dd4aa6204bc8aae340b67455a662f038a,General_Trending_Risky,1788,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xb1d4e33dd4aa6204bc8aae340b67455a662f038a""}]"
2023-11-02,0x7062f2e2b917ed14b2b0833e9e0278cb4bc62c69,General_Trending_Risky,1781,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-02,0xfc6832b25e135a9e7dd24cdf8eea0ab78c20c86f,General_Trending_Risky,1748,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-02,0x30e66008546e272243e122c781042a0d2822ca70,General_Trending_Risky,1744,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x30e66008546e272243e122c781042a0d2822ca70""}]"
2023-11-02,0x7aeb43a79574a00925736993cdbce3642a71e755,General_Trending_Risky,1738,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-02,0xac68931b666e086e9de380cfdb0fb5704a35dc2d,General_Trending_Risky,1680,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/bnbtiger""}]"
2023-11-02,0x111120a4cfacf4c78e0d6729274fd5a5ae2b1111,General_Trending_Risky,1641,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x111120a4cfacf4c78e0d6729274fd5a5ae2b1111""}]"
2023-11-02,0x02e8af9e99c6439ba33044b39c283a4ab24e327e,General_Trending_Risky,1590,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0x0d5550d52428e7e3175bfc9550207e4ad3859b17,General_Trending_Risky,1556,70,4,"[{""name"":""behavior-issue"",""value"":""The address is found to be associated with some already known malicious addresses.""}]"
2023-11-02,0x5a87771c0522191ed915fb669b04470d801fae1c,General_Trending_Risky,1541,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-02,0xdbc9a0c33aebcb03972b8584333151c2b2c9b5da,General_Trending_Risky,1520,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-02,0x51836a753e344257b361519e948ffcaf5fb8d521,General_Trending_Risky,1510,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0x9db65123aa185811e50f8b626a7d4799c39ea4d5,General_Trending_Risky,1501,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0xf466f27fb811ab1572ca67ab438e966910f5d9c1,General_Trending_Risky,1497,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xf466f27fb811ab1572ca67ab438e966910f5d9c1""}]"
2023-11-02,0x475bfaa1848591ae0e6ab69600f48d828f61a80e,General_Trending_Risky,1477,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0x0000000519ae2727ccd6d3c00c00a76473a002ce,General_Trending_Risky,1451,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}"
2023-11-02,0xfc15a884471163f2dac5169159b04f1e9d6b1698,General_Trending_Risky,1445,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0x4a7e278c67543731a864c89e5eb28eacfa8794eb,General_Trending_Risky,1410,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""}"
2023-11-02,0xa4838122c683f732289805fc3c207febd55babdd,General_Trending_Risky,1344,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""}"
2023-11-02,0xffff132b6b3010bfa7e9e16631bb3942bdd94461,General_Trending_Risky,1261,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""}"
2023-11-02,0xba509bdb71a29301860800e13867b59b461747af,Top_TVL_Risky_Pool,98441,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xba509bdb71a29301860800e13867b59b461747af""}]"
2023-11-02,0x75ca521892de7f2ecfb070cab545c250d0ceb7e3,Top_TVL_Risky_Pool,22251,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/pvc-meta""}]"
2023-11-02,0x04f46cdfe8dd348e41902eef1aff19ace1661f4c,Top_TVL_Risky_Pool,11900,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-02,0x4d1e90ab966ae26c778b2f9f365aa40abb13f53c,Top_TVL_Risky_Pool,9562,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/sta""}]"
2023-11-02,0x9767c8e438aa18f550208e6d1fdf5f43541cc2c8,Top_TVL_Risky_Pool,9181,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/mango-man-intelligent""}]"
2023-11-02,0xabe776435f7459e2f5ba773bfb753ed19a053dd0,Top_TVL_Risky_Pool,6756,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xabe776435f7459e2f5ba773bfb753ed19a053dd0""}]"
2023-11-02,0x066aee69d93dee28b32a57febd1878a2d94f6b0c,Top_TVL_Risky_Pool,5110,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x066aee69d93dee28b32a57febd1878a2d94f6b0c""}]"
2023-11-02,0x3ab7014d0e896a8e486fbf5bc590eeb93d6f44bf,Top_TVL_Risky_Pool,4445,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
