date,address,type,WAT,Confidence,risk_level,risk_description
2024-01-11,0xffe811714ab35360b67ee195ace7c10d93f89d8c,General_Trending_Risky,7550,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xffe811714ab35360b67ee195ace7c10d93f89d8c""}]"
2024-01-11,0xc748673057861a797275cd8a068abb95a902e8de,General_Trending_Risky,7505,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""whitelist"",""value"":""The address is whitelisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0xabe776435f7459e2f5ba773bfb753ed19a053dd0,General_Trending_Risky,7102,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xabe776435f7459e2f5ba773bfb753ed19a053dd0""}]"
2024-01-11,0xe341f30ea040bf3691aa069b8c5c213f72676421,General_Trending_Risky,7054,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xe341f30ea040bf3691aa069b8c5c213f72676421""}]"
2024-01-11,0xe29142e14e52bdfbb8108076f66f49661f10ec10,General_Trending_Risky,6994,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0x00000000001f8b68515efb546542397d3293ccfd,General_Trending_Risky,6993,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x00000000001f8b68515efb546542397d3293ccfd""}]"
2024-01-11,0x0f8cfeea83e74f71fe6337b03b1a50acf28fe852,General_Trending_Risky,6811,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2024-01-11,0xd1e9ab8106e07a1e920d02043014583a66bdb811,General_Trending_Risky,6700,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0x2ab0e9e4ee70fff1fb9d67031e44f6410170d00e,General_Trending_Risky,6384,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x2ab0e9e4ee70fff1fb9d67031e44f6410170d00e""}]"
2024-01-11,0xa6fa4115f9c6b3aca9454df84b43deb7fe389019,General_Trending_Risky,6332,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2024-01-11,0xd49c9ff836f278294fb5cbf1564fc7b66b2e1e06,General_Trending_Risky,6307,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xd49c9ff836f278294fb5cbf1564fc7b66b2e1e06""}]"
2024-01-11,0x0d8f31ec545f8664315b875d12cf877ce45d869d,General_Trending_Risky,6206,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2024-01-11,0x00000000004e660d7929b04626bbf28cbecce534,General_Trending_Risky,6090,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x00000000004e660d7929b04626bbf28cbecce534""}]"
2024-01-11,0x71e02098dfe7bb3f95a34406f5d5d66a7016e6a7,General_Trending_Risky,5848,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2024-01-11,0x7040fb6e7b88fcf2c908e5624def14c2e80e39bd,General_Trending_Risky,5773,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0x685bfdd3c2937744c13d7de0821c83191e3027ff,General_Trending_Risky,5710,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x685bfdd3c2937744c13d7de0821c83191e3027ff""}]"
2024-01-11,0x5de8190f8aa33d687a48ff78703adad4639bf480,General_Trending_Risky,5660,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2024-01-11,0x25ab3efd52e6470681ce037cd546dc60726948d3,General_Trending_Risky,5636,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x25ab3efd52e6470681ce037cd546dc60726948d3""}]"
2024-01-11,0x94a839bea7f22ad09d28c36dbf515663e87baa12,General_Trending_Risky,5598,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2024-01-11,0x3c4fa639c8d7e65c603145adad8bd12f2358312f,General_Trending_Risky,5192,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x3c4fa639c8d7e65c603145adad8bd12f2358312f""}]"
2024-01-11,0x965df5ff6116c395187e288e5c87fb96cfb8141c,General_Trending_Risky,5106,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0xac90d1742bc55f896b6fd1f2e1a1381d0c1c3adc,General_Trending_Risky,5079,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2024-01-11,0x3065cd33559d5dc56b9b167d9485f5361da37faa,General_Trending_Risky,5044,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x3065cd33559d5dc56b9b167d9485f5361da37faa""}]"
2024-01-11,0xc198c3b7b970cbac315614cf27a1b7eb332048d6,General_Trending_Risky,4959,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0xf3f04555f8fda510bfc77820fd6eb8446f59e72d,General_Trending_Risky,4879,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2024-01-11,0x0000000334961e873044878a0edb9a15025368f9,General_Trending_Risky,4745,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0x29a5daf6e3fdf964def07706ea1abee7ec03d021,General_Trending_Risky,4613,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0x066aee69d93dee28b32a57febd1878a2d94f6b0c,General_Trending_Risky,4553,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x066aee69d93dee28b32a57febd1878a2d94f6b0c""}]"
2024-01-11,0xc92962f4c20ce9dd3181042074f3c5776a3e22dd,General_Trending_Risky,4534,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xc92962f4c20ce9dd3181042074f3c5776a3e22dd""}]"
2024-01-11,0x1c73c9a44b3023134f7eac7ab30e9ab5a4615a76,General_Trending_Risky,4489,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x1c73c9a44b3023134f7eac7ab30e9ab5a4615a76""}]"
2024-01-11,0x4d1e90ab966ae26c778b2f9f365aa40abb13f53c,General_Trending_Risky,4445,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/sta""}]"
2024-01-11,0xb8122617d1a67e8e88fefb47a29d2a36e44a15d9,General_Trending_Risky,4412,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2024-01-11,0x0000000000f73a9daf39d74d785f5886bfbae81b,General_Trending_Risky,4293,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x0000000000f73a9daf39d74d785f5886bfbae81b""}]"
2024-01-11,0x9484a99c079ebf9f3f7e21a5fc349967a8172dfe,General_Trending_Risky,4284,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2024-01-11,0xcebef3df1f3c5bfd90fde603e71f31a53b11944d,General_Trending_Risky,4225,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0xc4d1439e0b4699f2eba7d662577197dfd62741fa,General_Trending_Risky,4179,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2024-01-11,0x887f2eb0a707555c2726c2c257e2152bf94b994d,General_Trending_Risky,4173,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x887f2eb0a707555c2726c2c257e2152bf94b994d""}]"
2024-01-11,0x4363418e9601682e3d01f29b3f5dd80a82f868a2,General_Trending_Risky,3825,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0x1514c766127378ea9653f9f4428fe25f3fd256c3,General_Trending_Risky,3733,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2024-01-11,0xa4838122c683f732289805fc3c207febd55babdd,General_Trending_Risky,3678,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0x475bfaa1848591ae0e6ab69600f48d828f61a80e,General_Trending_Risky,3632,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0xe49bfc53a195a62d78a941a1967d7b0f83a47c14,General_Trending_Risky,3615,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""mixcoin-related"",""value"":""The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xe49bfc53a195a62d78a941a1967d7b0f83a47c14""}]"
2024-01-11,0x09d4fa0b40d38a4ce28f81a8b726fcffcb57ff8b,General_Trending_Risky,3401,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2024-01-11,0x67009eb16ff64d06b4f782b3c552b924b1d1bb93,General_Trending_Risky,3315,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x67009eb16ff64d06b4f782b3c552b924b1d1bb93""}]"
2024-01-11,0x0000000000f83bf708c3e3bd57f24411f6fc67f5,General_Trending_Risky,3270,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x0000000000f83bf708c3e3bd57f24411f6fc67f5""}]"
2024-01-11,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,General_Trending_Risky,3084,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0x0000000519ae2727ccd6d3c00c00a76473a002ce,General_Trending_Risky,3055,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x0000000519ae2727ccd6d3c00c00a76473a002ce""}]"
2024-01-11,0x0762f39fc497d1835ccf8a3863d9e51b0d7fb412,General_Trending_Risky,3037,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2024-01-11,0xafa97b96325aa5595061018f6aa3f64c612a83d9,General_Trending_Risky,3008,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xafa97b96325aa5595061018f6aa3f64c612a83d9""}]"
2024-01-11,0x22dcf18fda7eb5e1fed0a53568d702de8107f638,General_Trending_Risky,3000,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x22dcf18fda7eb5e1fed0a53568d702de8107f638""}]"
2024-01-11,0xaac3ec1c9ab815ae95536c7b3491ebcc9cccde66,General_Trending_Risky,3000,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xaac3ec1c9ab815ae95536c7b3491ebcc9cccde66""}]"
2024-01-11,0x80c67432656d59144ceff962e8faf8926599bcf8,General_Trending_Risky,2963,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0xd16eaaba33a0822f5cbe4e0c63ca51d3c3fbb08b,General_Trending_Risky,2942,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2024-01-11,0x77deb9663b20145d87652adea97ae3529730d23a,General_Trending_Risky,2915,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2024-01-11,0xf4ce782481726657f4d57b96f76ff7c87eb65311,General_Trending_Risky,2908,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2024-01-11,0x3c348d166465be4b3a8f0050080145ea4c3b2175,General_Trending_Risky,2781,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2024-01-11,0x07da81e9a684ab87fad7206b3bc8d0866f48cc7c,General_Trending_Risky,2720,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x07da81e9a684ab87fad7206b3bc8d0866f48cc7c""}]"
2024-01-11,0x3fb6264ec710e3443da08c79d0d58961d91763f4,General_Trending_Risky,2595,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2024-01-11,0x12bb890508c125661e03b09ec06e404bc9289040,General_Trending_Risky,2574,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2024-01-11,0x1be83d1e44bc76b1136bf395611a76da9edda61a,General_Trending_Risky,2571,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2024-01-11,0xfe3c0bf900af656e7ad4cb4a5a93cc3d2d91531d,General_Trending_Risky,2557,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""}]"
2024-01-11,0xfd3bf597457830323cbe7746357b2012d1699999,General_Trending_Risky,2525,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""}]"
2024-01-11,0xfce4d8fa21eba2f81bbec1f05f73b639d6023a20,General_Trending_Risky,2523,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xfce4d8fa21eba2f81bbec1f05f73b639d6023a20""}]"
2024-01-11,0xa0c76ebc7a944b37ebf5e0fe797bea61ddc0ca7c,General_Trending_Risky,2517,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xa0c76ebc7a944b37ebf5e0fe797bea61ddc0ca7c""}]"
