date,address,type,WAT,Confidence,risk_level,risk_description
2023-11-16,0xbecfd0bb03b34d973c0ee577d20a7f363a0e2094,General_Trending_Risky,8569,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xbecfd0bb03b34d973c0ee577d20a7f363a0e2094""}]"
2023-11-16,0x9a703326e8ac3f2a08fe012f36a1ec8b0d2d47a1,General_Trending_Risky,8195,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x9a703326e8ac3f2a08fe012f36a1ec8b0d2d47a1""}]"
2023-11-16,0x13fd16538ff8b3aea324bc4d2863eb9ea78e1691,General_Trending_Risky,8038,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-16,0xd7b1b61aeaeb655d7bd08aa75ac4006776619a35,General_Trending_Risky,7815,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xd7b1b61aeaeb655d7bd08aa75ac4006776619a35""}]"
2023-11-16,0x2bb76ce97bc26b022401570573253863ea644d92,General_Trending_Risky,7741,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-16,0x625b02b687ec38f3085af5b108dda410775fa76a,General_Trending_Risky,7626,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-16,0x8c1e4b8aea59921889fbe7b68b2ae06e2dd2a7a1,General_Trending_Risky,7270,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x8c1e4b8aea59921889fbe7b68b2ae06e2dd2a7a1""}]"
2023-11-16,0x3065cd33559d5dc56b9b167d9485f5361da37faa,General_Trending_Risky,6951,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x3065cd33559d5dc56b9b167d9485f5361da37faa""}]"
2023-11-16,0xfc46b09bf98858b08c5c5deeb5c19e609fabd398,General_Trending_Risky,6704,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xfc46b09bf98858b08c5c5deeb5c19e609fabd398""}]"
2023-11-16,0xce16f69375520ab01377ce7b88f5ba8c48f8d666,General_Trending_Risky,6667,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""behavior-issue"",""value"":""The address is found to be associated with some already known malicious addresses.""}]"
2023-11-16,0x685bfdd3c2937744c13d7de0821c83191e3027ff,General_Trending_Risky,6223,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x685bfdd3c2937744c13d7de0821c83191e3027ff""}]"
2023-11-16,0x25ab3efd52e6470681ce037cd546dc60726948d3,General_Trending_Risky,6221,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x25ab3efd52e6470681ce037cd546dc60726948d3""}]"
2023-11-16,0x2ab0e9e4ee70fff1fb9d67031e44f6410170d00e,General_Trending_Risky,5591,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x2ab0e9e4ee70fff1fb9d67031e44f6410170d00e""}]"
2023-11-16,0x3ab7014d0e896a8e486fbf5bc590eeb93d6f44bf,General_Trending_Risky,5398,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-16,0xc92962f4c20ce9dd3181042074f3c5776a3e22dd,General_Trending_Risky,5374,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xc92962f4c20ce9dd3181042074f3c5776a3e22dd""}]"
2023-11-16,0x0000000000f73a9daf39d74d785f5886bfbae81b,General_Trending_Risky,5350,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x0000000000f73a9daf39d74d785f5886bfbae81b""}]"
2023-11-16,0x066aee69d93dee28b32a57febd1878a2d94f6b0c,General_Trending_Risky,5326,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x066aee69d93dee28b32a57febd1878a2d94f6b0c""}]"
2023-11-16,0x1c73c9a44b3023134f7eac7ab30e9ab5a4615a76,General_Trending_Risky,5326,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x1c73c9a44b3023134f7eac7ab30e9ab5a4615a76""}]"
2023-11-16,0xf466f27fb811ab1572ca67ab438e966910f5d9c1,General_Trending_Risky,5263,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xf466f27fb811ab1572ca67ab438e966910f5d9c1""}]"
2023-11-16,0x4eae52907dba9c370e9ee99f0ce810602a4f2c63,General_Trending_Risky,5210,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-16,0x0000000000f83bf708c3e3bd57f24411f6fc67f5,General_Trending_Risky,5208,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x0000000000f83bf708c3e3bd57f24411f6fc67f5""}]"
2023-11-16,0xabe776435f7459e2f5ba773bfb753ed19a053dd0,General_Trending_Risky,4893,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xabe776435f7459e2f5ba773bfb753ed19a053dd0""}]"
2023-11-16,0xf5c040b0a1a575e24181f5a1a37e2ea496473347,General_Trending_Risky,4716,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-16,0x9dc6eb371cebb28e3c85e800150a7ec9090b9ca0,General_Trending_Risky,4673,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""}]"
2023-11-16,0x0000000519ae2727ccd6d3c00c00a76473a002ce,General_Trending_Risky,4605,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x0000000519ae2727ccd6d3c00c00a76473a002ce""}]"
2023-11-16,0x7ef000cf62623c7e8d574a80f14484a796232ecd,General_Trending_Risky,4236,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""}]"
2023-11-16,0xe341f30ea040bf3691aa069b8c5c213f72676421,General_Trending_Risky,4202,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xe341f30ea040bf3691aa069b8c5c213f72676421""}]"
2023-11-16,0xb22742925e539509ce7d0c80ac063b085d517b16,General_Trending_Risky,3826,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-16,0x12bb890508c125661e03b09ec06e404bc9289040,General_Trending_Risky,3722,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-16,0x22dcf18fda7eb5e1fed0a53568d702de8107f638,General_Trending_Risky,3357,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x22dcf18fda7eb5e1fed0a53568d702de8107f638""}]"
2023-11-16,0xaac3ec1c9ab815ae95536c7b3491ebcc9cccde66,General_Trending_Risky,3357,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xaac3ec1c9ab815ae95536c7b3491ebcc9cccde66""}]"
2023-11-16,0x2fdbb4cc126306cfae8c83d8cc763504461c447b,General_Trending_Risky,3346,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-16,0x015063f6a2c3703fc30bcad7a51e2f88a0ee174c,General_Trending_Risky,3228,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-16,0xab1e65e6ed95cd8a165925db7caa931797db7dd2,General_Trending_Risky,3197,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-16,0xb591bcf80709b8a2010bff334ffe1f79bc4ce615,General_Trending_Risky,3113,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xb591bcf80709b8a2010bff334ffe1f79bc4ce615""}]"
2023-11-16,0xb86126b872e3f23bc62d6a4a3152ec65202a2073,General_Trending_Risky,3079,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xb86126b872e3f23bc62d6a4a3152ec65202a2073""}]"
2023-11-16,0x4fe59adcf621489ced2d674978132a54d432653a,General_Trending_Risky,3030,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x4fe59adcf621489ced2d674978132a54d432653a""}]"
2023-11-16,0xfce4d8fa21eba2f81bbec1f05f73b639d6023a20,General_Trending_Risky,2998,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xfce4d8fa21eba2f81bbec1f05f73b639d6023a20""}]"
2023-11-16,0xa0c76ebc7a944b37ebf5e0fe797bea61ddc0ca7c,General_Trending_Risky,2994,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xa0c76ebc7a944b37ebf5e0fe797bea61ddc0ca7c""}]"
2023-11-16,0x67009eb16ff64d06b4f782b3c552b924b1d1bb93,General_Trending_Risky,2925,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-16,0x9a48bdfc63152c6eeeedbe503dda9eac9ff9460b,General_Trending_Risky,2888,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-16,0x1ec29c2659b74053c5b8290d6b43b9cbdd09157a,General_Trending_Risky,2817,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-16,0x2ef5715768d8c4a48393eeed78967fe08b5568fd,General_Trending_Risky,2794,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""}]"
2023-11-16,0x899fa1e6b6f05e50947992811711c7e3cf06b852,General_Trending_Risky,2782,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-16,0xce85ea9cd73f3a2133cd249f2776d246937d17d5,General_Trending_Risky,2742,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-16,0x5a87771c0522191ed915fb669b04470d801fae1c,General_Trending_Risky,2716,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-16,0xa4958e0660cce1b58b8c623bebaabf0959e9c1a3,General_Trending_Risky,2657,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-16,0x65efb57c57c0b870f378ba08ee6ba305ca14491f,General_Trending_Risky,2478,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x65efb57c57c0b870f378ba08ee6ba305ca14491f""}]"
2023-11-16,0xcf3b7a1e07d701b76d9f0569b03ec3b30c24d30b,General_Trending_Risky,2470,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-16,0x1f1c90aeb2fd13ea972f0a71e35c0753848e3db0,General_Trending_Risky,2462,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-16,0xb1d4e33dd4aa6204bc8aae340b67455a662f038a,General_Trending_Risky,2366,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xb1d4e33dd4aa6204bc8aae340b67455a662f038a""}]"
2023-11-16,0x0b2130811df7b249732aff2ca44a646e9a611133,General_Trending_Risky,2337,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-16,0x90006347070838f0fcbb33dc732b2c7b48d1a784,General_Trending_Risky,2253,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x90006347070838f0fcbb33dc732b2c7b48d1a784""}]"
2023-11-16,0x8ea43e15b1a616a19903f6a87498f7dca1efae0f,General_Trending_Risky,2221,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-16,0x475bfaa1848591ae0e6ab69600f48d828f61a80e,General_Trending_Risky,2159,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-16,0xc5a8828dd15ca4ac0ba0362dd5f5d08823529377,General_Trending_Risky,2124,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]"
2023-11-16,0xafa97b96325aa5595061018f6aa3f64c612a83d9,General_Trending_Risky,2089,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xafa97b96325aa5595061018f6aa3f64c612a83d9""}]"
2023-11-16,0xc1f024ddc894b00b3e5ff2396ff2cd6ed2fc53d6,General_Trending_Risky,2080,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xc1f024ddc894b00b3e5ff2396ff2cd6ed2fc53d6""}]"
2023-11-16,0x684d041293a10dbf6ff6ee6b4f5bee56513cc3f4,General_Trending_Risky,1989,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-16,0x20f663cea80face82acdfa3aae6862d246ce0333,General_Trending_Risky,1943,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/drip""}]"
2023-11-16,0xf3c1f7d48c2696e8756f976b113e7d1ddccd87df,General_Trending_Risky,1916,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xf3c1f7d48c2696e8756f976b113e7d1ddccd87df""}]"
2023-11-16,0xa4838122c683f732289805fc3c207febd55babdd,General_Trending_Risky,1914,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xa4838122c683f732289805fc3c207febd55babdd""}]"
2023-11-16,0x07da81e9a684ab87fad7206b3bc8d0866f48cc7c,General_Trending_Risky,1870,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x07da81e9a684ab87fad7206b3bc8d0866f48cc7c""}]"
2023-11-16,0x8263cd1601fe73c066bf49cc09841f35348e3be0,General_Trending_Risky,1811,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]"
2023-11-16,0x9aeb2e6dd8d55e14292acfcfc4077e33106e4144,General_Trending_Risky,1799,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-16,0x50b492f4e115b36644e0feb4dff6ad0246b72125,General_Trending_Risky,1750,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]"
2023-11-16,0x111120a4cfacf4c78e0d6729274fd5a5ae2b1111,General_Trending_Risky,1677,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x111120a4cfacf4c78e0d6729274fd5a5ae2b1111""}]"
