date,address,type,WAT,risk_level,risk_description
2023-08-21,0x2a48ece377b87ce941406657b9278b4459595e06,high_tvl_pool_tokens,70,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xe758b7856756fa0e5d21be5412dfff8c317cc678,high_tvl_pool_tokens,150,4,"the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0xea51801b8f5b88543ddad3d1727400c15b209d8f,high_tvl_pool_tokens,62,4,"the address is related with some mixcoin platform such as Tornado, which always means some potential risks, please be careful of scam risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x85e43bf8faaf04ceddcd03d6c07438b72606a988,high_tvl_pool_tokens,68,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x60d66a5152612f7d550796910d022cb2c77b09de,high_tvl_pool_tokens,79,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x94db03752342bc9b5bbf89e3bf0132494f0cb2b3,high_tvl_pool_tokens,58,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x624b9b1ac0fb350aed8389a51b26e36147e158c3,high_tvl_pool_tokens,66,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x2fa6ee42bacf983f050210a1ca42f88686327fc9,high_tvl_pool_tokens,77,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0xd99d4c01063b7ac970577e29de8b958d5392c952,high_tvl_pool_tokens,54,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x56b331c7e3d68306f26e07492125f0faa9d95343,high_tvl_pool_tokens,69,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xaecf6d1aff214fef70042740054f0f6d0caa98ab,high_tvl_pool_tokens,57,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x75afa9915b2210cd6329e820af0365e932bc1dd5,high_tvl_pool_tokens,61,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x7d18f3fe6e638fad0adacc5db1a47f871a2c2cc4,high_tvl_pool_tokens,51,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xa03110800894b3ccf8723d991d80875561f96777,high_tvl_pool_tokens,49,5,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x24086eab82dbdaa4771d0a5d66b0d810458b0e86,high_tvl_pool_tokens,90,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x54523d5fb56803bac758e8b10b321748a77ae9e9,high_tvl_pool_tokens,94,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x0566b9a8ffb8908682796751eed00722da967be0,high_tvl_pool_tokens,67,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x440758df68a045db3f2517257f27330a12438656,high_tvl_pool_tokens,64,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x3a5a376aa10c46f6dc03e64839985131517d79bb,high_tvl_pool_tokens,272,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x14220f5893e945eed36389905b991d6b972e04f0,high_tvl_pool_tokens,56,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0x7db5af2b9624e1b3b4bb69d6debd9ad1016a58ac,high_tvl_pool_tokens,56,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x32f1518baace69e85b9e5ff844ebd617c52573ac,high_tvl_pool_tokens,56,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x0f9adaaccd7caecc5019194e15ad19624fed95fa,high_tvl_pool_tokens,67,5,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xacb8f52dc63bb752a51186d1c55868adbffee9c1,high_tvl_pool_tokens,61,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x78a499a998bdd5a84cf8b5abe49100d82de12f1c,high_tvl_pool_tokens,58,4,"the address is related with some mixcoin platform such as Tornado, which always means some potential risks, please be careful of scam risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x000000000482aa9817645c3d56aa2230f6573532,high_tvl_pool_tokens,57,5,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x9550ba92515fa17b2df02a31b02e93400f185b98,high_tvl_pool_tokens,37,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x152ad7dc399269fa65d19bd7a790ea8aa5b23dad,high_tvl_pool_tokens,37,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x9dfee72aea65dc7e375d50ea2bd90384313a165a,high_tvl_pool_tokens,122,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x051f9876fead11e788656845778367cf8573be96,high_tvl_pool_tokens,36,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xb6b91269413b6b99242b1c0bc611031529999999,high_tvl_pool_tokens,37,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x1fd6eed923829084cf7499d0c61990554dd61d15,high_tvl_pool_tokens,71,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0xd53e4d6187244319fbbcb2e8e9209d646428d9b7,high_tvl_pool_tokens,38,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x80f2c1e25391bbe615ef1f5ce82297fb0a624cb7,high_tvl_pool_tokens,63,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x5f320c3b8f82acfe8f2bb1c85d63aa66a7ff524f,high_tvl_pool_tokens,41,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x5a457e055461a50922ddaea89999af30988753a3,high_tvl_pool_tokens,242,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x89c1af791d7b4cf046dca8fa10a41dd2298a6a3f,high_tvl_pool_tokens,39,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xf4341fa52669cea0c1836095529a7e9b04b8b88d,high_tvl_pool_tokens,38,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x2fb6212111dad926902febcfd8daa3eb44f1ca56,high_tvl_pool_tokens,61,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xc257bb8e08a85d1330718f1663070fec332e8cad,high_tvl_pool_tokens,33,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x6aac56305825f712fd44599e59f2ede51d42c3e7,high_tvl_pool_tokens,40,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0x57ca2436f9f54f4909a521e24768e21e322cae88,high_tvl_pool_tokens,34,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0xd2c8cdab8e68be3785db77f160a436a0e0905c34,high_tvl_pool_tokens,35,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x3ff3e9a36d49fb2bdbaa767b502e47d6efd12f82,high_tvl_pool_tokens,32,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x33af7644b1f60c8e8d62689b19d60a5d132164fc,high_tvl_pool_tokens,36,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x83ea1c931922b75cd7c8a8e97dd6e167e7e09b9d,high_tvl_pool_tokens,60,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0xa77346760341460b42c230ca6d21d4c8e743fa9c,high_tvl_pool_tokens,36,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x0f5351b9eaefd6687dff143de6ea5d01cb9c1205,high_tvl_pool_tokens,40,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x5b8650cd999b23cf39ab12e3213fbc8709c7f5cb,high_tvl_pool_tokens,41,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xd024ac1195762f6f13f8cfdf3cdd2c97b33b248b,high_tvl_pool_tokens,33,5,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x9f5e3c8e95336cea51481f8cb02027b3c5a523a9,high_tvl_pool_tokens,30,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x5dc53496e8dd50887785d75d432cba6a86f82cad,high_tvl_pool_tokens,30,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x8f2775e4be08055c7dd4ebf654628b183106a8e1,high_tvl_pool_tokens,35,5,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x6cb8065f96d63630425fd95a408a0d6cd697c662,high_tvl_pool_tokens,42,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xed8ff13e186e4d075779105d268c6523aae5cf1c,high_tvl_pool_tokens,29,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x16dcc0ec78e91e868dca64be86aec62bf7c61037,high_tvl_pool_tokens,29,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x4d6bc88c5ef9ed4ed945b010fa2b0a62e2c46f13,high_tvl_pool_tokens,125,4,"the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.;the contract is ununverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-08-21,0xc8db8db785ea4f3d1b114114f536f33efb53804d,high_tvl_pool_tokens,44,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0x3c1748d647e6a56b37b66fcd2b5626d0461d3aa0,high_tvl_pool_tokens,28,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x8b6bf63e2b1c221dc0fb01ae85868b83ddee1b54,high_tvl_pool_tokens,45,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x9d173e6c594f479b4d47001f8e6a95a7adda42bc,high_tvl_pool_tokens,45,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xc709878167ed069aea15fd0bd4e9758ceb4da193,high_tvl_pool_tokens,24,4,the address is blacklisted based on threat intelligence or manual analysis.;the address is found to be associated with some already known malicious addresses.
2023-08-21,0x502435713854f5e92d048d27de95c9ce16dc380d,high_tvl_pool_tokens,27,5,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xb1a1d06d42a43a8fcfdc7fdcd744f7ef03e8ad1a,high_tvl_pool_tokens,38,5,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x4c0415a6e340eccebff58131799c6c4127cc39fa,high_tvl_pool_tokens,22,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xe11f1d5eee6be945bee3fa20dbf46febbc9f4a19,high_tvl_pool_tokens,32,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x014a087b646bd90e7dcead3993f49eb1f4b5f30a,high_tvl_pool_tokens,30,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0x739e81bcd49854d7bdf526302989f14a2e7994b2,high_tvl_pool_tokens,24,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x7a9c8d33963aecca9a821802adfaf5bd9392351f,high_tvl_pool_tokens,27,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x69abeed0a5642130dd6a577a7843addeaa1ea317,high_tvl_pool_tokens,25,4,"the contract is ununverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-08-21,0x51e91e3e1e87b923d087cc94ab6678854567c745,high_tvl_pool_tokens,24,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x185674a45c57ebb884c609c2619740f2994767e9,high_tvl_pool_tokens,29,4,"the address is related with some mixcoin platform such as Tornado, which always means some potential risks, please be careful of scam risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x4ee98216499b81a9942e7aa77970b68c792ff679,high_tvl_pool_tokens,23,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x348af621847fd7032dd1863f08262fd83d859c1d,high_tvl_pool_tokens,27,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xa11d6e01599854a4031008e03f2a0e0b773e94ab,high_tvl_pool_tokens,29,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x04c747b40be4d535fc83d09939fb0f626f32800b,high_tvl_pool_tokens,25,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xf3b185ab60128e4c08008fd90c3f1f01f4b78d50,high_tvl_pool_tokens,19,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x05ad901cf196cbdceab3f8e602a47aadb1a2e69d,high_tvl_pool_tokens,27,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x7704d0ead6f74e625d7371b079d8b2475bc852d4,high_tvl_pool_tokens,22,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xcb0fb26acc42f6da0efe1a3e42567409acedd119,high_tvl_pool_tokens,26,4,"the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x1f2cfde19976a2bf0a250900f7ace9c362908c93,high_tvl_pool_tokens,19,4,"the address is blacklisted based on threat intelligence or manual analysis.;the address is related with some mixcoin platform such as Tornado, which always means some potential risks, please be careful of scam risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xfad8e46123d7b4e77496491769c167ff894d2acb,high_tvl_pool_tokens,22,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x4634d58982138e93c951c1485d25bc619cbd1f75,high_tvl_pool_tokens,25,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x4a68c250486a116dc8d6a0c5b0677de07cc09c5d,high_tvl_pool_tokens,45,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xdb8d30b74bf098af214e862c90e647bbb1fcc58c,high_tvl_pool_tokens,20,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x0c2bfa54d6d4231b6213803df616a504767020ea,high_tvl_pool_tokens,23,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xf606bd19b1e61574ed625d9ea96c841d4e247a32,high_tvl_pool_tokens,22,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x7601157e00750e2adc28b2cb2a51419bdca53ac9,high_tvl_pool_tokens,17,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x6be940759586a4f479086d7c606cdb6ba60ce6b3,high_tvl_pool_tokens,18,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x4d50e3f89bbc63d199e1bbbd04cd15bf2382592b,high_tvl_pool_tokens,18,5,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0xbfffd68774aa006840385cb021966188990a2d1a,high_tvl_pool_tokens,19,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x2c80bc9bfa4ec680efb949c51806bddee5ac8299,high_tvl_pool_tokens,19,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x3a4c15f96b3b058ab3fb5faf1440cc19e7ae07ce,high_tvl_pool_tokens,27,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x14e0980675ada43085c6c69c3cd207a03e43549b,high_tvl_pool_tokens,18,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xafb64e73def6faa8b6ef9a6fb7312d5c4c15ebdb,high_tvl_pool_tokens,43,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0x7dac25b1a665e1c70f25f1fc37d88c99274984ed,high_tvl_pool_tokens,24,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xbf151f63d8d1287db5fc7a3bc104a9c38124cdeb,high_tvl_pool_tokens,28,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x9798df2f5d213a872c787bd03b2b91f54d0d04a1,high_tvl_pool_tokens,18,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0xcf6a590921239ac9818b500f2b612e10937e7a20,high_tvl_pool_tokens,18,4,"the address is found to be associated with some already known malicious addresses.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x2fd6c9b869dea106730269e13113361b684f843a,high_tvl_pool_tokens,17,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xee246aa7e2ecf136466c6fe4808f395861c6a04e,high_tvl_pool_tokens,62,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xc23be03f64a834b3fa6ae62c97ac8b40f3eec6a9,high_tvl_pool_tokens,19,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x9d5b084e167dccb34f3d8074b7f7e2f6fbb2501c,high_tvl_pool_tokens,20,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x777994409c6b7e2393f6098a33a9cd8b7e9d0d28,high_tvl_pool_tokens,16,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x9a60dcf4b49934e2ac535dc07a9a3689b52268b4,high_tvl_pool_tokens,17,4,"the contract is ununverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-08-21,0x80d04e44955aa9c3f24041b2a824a20a88e735a8,high_tvl_pool_tokens,16,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0xc72cc401122dbdc812ec88a2150aad5a39467401,high_tvl_pool_tokens,15,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0x3271d12d5ba36b6582fafa029598fee0f5f6db35,high_tvl_pool_tokens,27,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xc6759a4fc56b3ce9734035a56b36e8637c45b77e,high_tvl_pool_tokens,18,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xab8c98491816fede394582f7758a5effeb4368d7,high_tvl_pool_tokens,15,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk."
2023-08-21,0x72eb7ca07399ec402c5b7aa6a65752b6a1dc0c27,high_tvl_pool_tokens,16,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x651a89fed302227d41425235f8e934502fb94c48,high_tvl_pool_tokens,16,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xb72962568345253f71a18318d67e13a282b187e6,high_tvl_pool_tokens,17,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x71cce0035d82c21cf4b908bcd8f1117fff0fa623,high_tvl_pool_tokens,13,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x14940169e2db1595cdd3cacd30decc5bbb4d9f19,high_tvl_pool_tokens,15,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x3acc370c59c8e6c1c6fa394c2aa75d91ec55d183,high_tvl_pool_tokens,15,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x521e366a0b3d7c49bf0770fe4ab91cf5822eefde,high_tvl_pool_tokens,20,4,"the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.;the contract is ununverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-08-21,0x181c0f81d56102f64ec805ca444638b18a191db3,high_tvl_pool_tokens,13,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x163f182c32d24a09d91eb75820cde9fd5832b329,high_tvl_pool_tokens,14,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x4aadad81487c3fadd9f162b851e6a61b729200cb,high_tvl_pool_tokens,14,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xb534b21082e44a9c5865876f41f8dd348278fdf2,high_tvl_pool_tokens,13,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x7b86f5ca09dc00502e342b0fef5117e1c32222ce,high_tvl_pool_tokens,23,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xd5cbae3f69b0640724a6532cc81be9c798a755a7,high_tvl_pool_tokens,14,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x2bf4be7c4520c41d012eb09a034179e03b898534,high_tvl_pool_tokens,12,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x746760ecf1d8088c1014ef3d43dc45d5af8febf3,high_tvl_pool_tokens,14,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0xaef0a177c8c329cbc8508292bb7e06c00786bbfc,high_tvl_pool_tokens,14,4,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x9f8bb16f49393eea4331a39b69071759e54e16ea,high_tvl_pool_tokens,13,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk."
2023-08-21,0x49324d59327fb799813b902db55b2a118d601547,high_tvl_pool_tokens,11,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x52721d159cd90dd76014f73c1440e4ff983420ac,high_tvl_pool_tokens,13,4,the address is blacklisted based on threat intelligence or manual analysis.
2023-08-21,0x7497469d1fa62d41b6d6ef29ec05c889c8ac513b,high_tvl_pool_tokens,11,4,"the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-08-21,0x2a8dba970ba9750fa1c81b1be4c0e19c1aacca9d,high_tvl_pool_tokens,12,4,the address is blacklisted based on threat intelligence or manual analysis.
