update_dt,chain_id,address,risk_level,confidence,risk_descriptions,ref_link
2023-08-24,56,0x47864aa32880e7550b0b7609cb7f1ce3a6360f8a,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x744a4d2a92f49d0987536ecee7be89de2558dc85,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x81a634ac3427007ebfdbc24620a7ca82724c0fe4,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x6b928e0ed8a2f2bf40e7c557b52a3cf7bccca064,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xacda0914f4a4aeb7e058b132ebdeabca4b508f98,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xf6eb5da5850a1602d3d759395480179624cffe2c,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xeade071ff23bcef312dec938ece29f7da62cf45b,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x19a85b23a577c37d4deca224f74cb96bfe08d88d,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x22dcf18fda7eb5e1fed0a53568d702de8107f638,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xffe811714ab35360b67ee195ace7c10d93f89d8c,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xd2d8e67f2d2dd82241a66fb8724b9bce37a59b16,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xed96fdfc15ea82c5ae2469320236ddfc18de243e,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x3cf04a59b7bfd6299be4a2104b6e1ca1334750e3,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xeb2d0f282a379567cd0337178dc1539a3b2a6bc1,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x00000000004e660d7929b04626bbf28cbecce534,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x5620eba565d42e8a7eac25721d8fe9270ac8ca3e,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xbecfd0bb03b34d973c0ee577d20a7f363a0e2094,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xc891fe712c4cfe2d903504e84c0d7d5785398d88,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x18ba4ac2c7faa39427d47e14b1305a478e68e014,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x603c778756c55d30d2061cd8af51bb196da343ad,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x63605e53d422c4f1ac0e01390ac59aaf84c44a51,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x000000000027583d895e5c06b7b9e96762c1e165,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x94863b9591a6be6cd9d82bcfe4bb2c2ac23897c9,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xb9b9987fa8db666402fed80263b220203de26791,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x0000000519ae2727ccd6d3c00c00a76473a002ce,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x982aae2b8bc41a934b2ecde33f4e861fa1389b8a,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xbd6950e133ddfd72f19a90a755bab3da03260cc1,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x4abe550a0de342a597db33af7b2dec2d6c0ad251,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xc0b25c79c3fab3ed2aa5eb6959381b07b3a705d5,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x0eb6b3438150bba686399b0dc82b9e7b3dc94880,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x83a1a130c1424264463ac6ba3e3421e8d4c4829d,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x06222b6962acd6f767d006546c50472f7ecab0a4,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x07694c31d496290632defe3bc048c82b20b28036,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x4955e8e1065c906203e31525a0ec845c69f0a7d8,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x76f56f4b232d88d7470471a91d1c2e6ce916866e,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x8c6fc8109df4b4fcc9f4ad627a61663df3c3af28,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xcff123308d1f7558a0b608721b7643804cf3b9f0,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xd29df83071df5838b6cf28ea2c8fc2d50107edda,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xd8e510cda8ce408f8b713cda795e3fe52865e5b5,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xfce4d8fa21eba2f81bbec1f05f73b639d6023a20,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x4d84ad9856e1820436b5d414a93fc5908d215ccf,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x0cd5c0e24a29225b2e0eae25c3ab8f62ef70df9d,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xa79cb46c9db159af36530d9fae15db3e31924253,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xee775f611a6b4de96dbc051604e5d8e2b3cf32f3,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x0000000009b6fecc7a941111d72f072f13e8aa5e,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x1591d81deaf4cc3a64509b0e3c3a991c4719a7b5,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x9b09ba646ad9b1aa1d421178d7d147e8ca8e8788,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x0000000000f83bf708c3e3bd57f24411f6fc67f5,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x412f10aad96fd78da6736387e2c84931ac20313f,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x78bbdd2cdb3055faeb44ce6eba21372e92870243,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xe48d154c4909031298fab63b13a86dbad39b59ee,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x00f97c17f4dc4f3bfd2dd9ce5e67f3a339a8a261,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xa66fed68a4c96862a65f49b10092da4bdebd66b4,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x04b4ff760b3d975267bac283209a2d23efed778c,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x7e2c5ecafc20db730336c1177bea4de7d230acb8,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x899500ac48d28ca11c4634c69b4161c65bb7d7a8,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x908523f537fa5f3a6a3580a716a8438c63e2482a,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xce93f9827813761665ce348e33768cb1875a9704,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xc78c316f088626637ff3b7c650446c1f3f143b79,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x2d4ab28bd6f2ab3e652dffeed3ab10c419c6fba8,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xa50984f7d415d3a49158a9f648b52bd20c47265a,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x9fa7bb759641fcd37fe4ae41f725e0f653f2c726,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xd3d2fb3165def479310144e37e68c1e824526e36,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x00002508217acb3a3d6c581e805852c17ed60000,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x29488e5fd6bf9b3cc98a9d06a25204947cccbe4d,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x0e0f0b61aa7d853243322e2c136c58fcfbe32e82,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xa2f0fcb59dbce71855ad19fc3442a3e07093d096,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x4fe59adcf621489ced2d674978132a54d432653a,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xedd2c4a21a9220a20679cdd560a19ba62fef61f7,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xd1a21aaf0f413618e9d586395bc6b569f0fa28e4,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xe957d9b6ebf3ba0eab756c41d4ff67c62e944382,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xa02a0b2d67d4fa48677a79cadc483e114049916d,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xc068cbf21ac99cedfcc8973d66f20d7f235a3ba2,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x1cebdfdfd60c1df201d7b5648b96af4e7526b041,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x0000000000f73a9daf39d74d785f5886bfbae81b,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x3aac417facb356e221b0f9728563d763ebc39623,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xda2d21872999e700a715a1bda3153eb9079770bb,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x0000daf60a1becf1bd617c584dea964455890000,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x5f3908653ee76b27d596cfbe06441719ba108600,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xd203b72cd627de457f61c42d689fc2bb5c905a90,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xa0feb3c81a36e885b6608df7f0ff69db97491b58,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x0cd2b73e194274a26cb2008da153751d04f6d822,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x183fe60dea292f365a52006d5603f6025ae920d5,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xe01806f66abcd460a7eb38ec723cc644c3e5833c,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x9b2af39be6089d90c0908920852ccda4e7accd89,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x4d50e3f89bbc63d199e1bbbd04cd15bf2382592b,5,80,"the address is blacklisted based on threat intelligence or manual analysis.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.;the contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.",https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xac532bcbf34ef5bc40e5f685dec6d79662e9442a,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x7e6202903275772044198d07b8a536cc064f8480,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xe4dc9c80b81e7fb385b1674b38c030936c3982d4,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x1c73c9a44b3023134f7eac7ab30e9ab5a4615a76,5,82,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xb486857fac4254a7ffb3b1955ee0c0a2b2ca75ab,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x2d1cfbb3468f78f916cca25f050d44b6115392e0,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x4be8d2fec7b081cce9f42f111516c5f7cebab470,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x83cda06caa88cc5ce62835bb97056e197f1a215e,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xa08aa383a21bdd5584bfef72e8d1f02c0fff8412,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x066aee69d93dee28b32a57febd1878a2d94f6b0c,5,82,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xc36d17085b26fc5dcbbb46a6a2068b3ade2cdab5,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xb1a1d06d42a43a8fcfdc7fdcd744f7ef03e8ad1a,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xdc35505fbf46605f61014b9b2ac96826c47017d5,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x0af5e59661ff63809e7812bf3132d723d137108d,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xb4c35ee36eceb7c700165bd67de1c4b7876b6c56,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xb649fb152548b303f69a858c817d8939e8bc0b26,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xd024ac1195762f6f13f8cfdf3cdd2c97b33b248b,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x0000000000b35ae47b12b8ccf2f8d51e208760c8,5,80,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x396d8805d184ef5325b5ccd107638adfd38ccff8,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x4b7c26ad24a5d6b37e8c1f99aa079d85da2a7fbc,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x46880afc2e6fa41bbbe9787c082f7c23f795465e,5,82,"the address is blacklisted based on threat intelligence or manual analysis.;the address is related with some mixcoin platform such as Tornado, which always means some potential risks, please be careful of scam risk.;the contract contains some backdoor functon which always means the owner has some potentially malicious, please be careful of rugpull risk.;the contract contains some previliged role function which always means some centralization risk, please be careful of rugpull risk.",https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0x57b2e9c696755dc388d28ba8e1e3717116b5262c,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
2023-08-24,56,0xade2321efcc54b1d0676a29e331579da7b82aa76,5,85,the address is blacklisted based on threat intelligence or manual analysis.,https://twitter.com/HashDit/status/1690981877329649665
