title,description,ref_link,priority,item,item_type,chain_id,address,addresses,timestamp
Risky Warning,"Detected a project minting a high volume of supply, potentially signaling rug pull risks",https://explorer.phalcon.xyz/tx/bsc/0x00dcffcbfb7a81a4573b0f43f95ddfd79fbae35ccc026a696b359d7605682c57,2,0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,address,56,0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,0x47679dc5f4ab384fe1b382a5b36b39f51c90dc94;0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,1709936526
Risky Warning,"Detected a project minting a high volume of supply, potentially signaling rug pull risks",https://etherscan.io/tx/0xcf58b30b8abf2e72f6a5ca45dfe12b7e3c12c29b9467c7ced534b57144339d89,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6122c109b78c6755486966148c1d70a50a47d7;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0x55fe002aeff02f77364de339a1292923a15844b8,1709936432
Risky Warning,"Detected a project minting a high volume of supply, potentially signaling rug pull risks",https://etherscan.io/tx/0x98ae2ad4ddd6652608a35627c1f37ea652a238ce671e8d313a98ce5bd556a8de,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6122c109b78c6755486966148c1d70a50a47d7;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0x55fe002aeff02f77364de339a1292923a15844b8,1709936214
Risky Warning,Detected a significant change in a token's supply which could suggest a possible rug pull risk,https://bscscan.com/token/0xe80772eaf6e2e18b651f160bc9158b2a5cafca65,3,0xe80772eaf6e2e18b651f160bc9158b2a5cafca65,address,56,0xe80772eaf6e2e18b651f160bc9158b2a5cafca65,0xe80772eaf6e2e18b651f160bc9158b2a5cafca65;0xa2dbe1d92d9c66dbb3e4c9358d91988907bc9ad4,1709936132
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://etherscan.io/tx/0x71cc6250345cf44b0ce6f09f04b081aa2aacfd26857721174734f2338044f610,3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x28c5b0445d0728bc25f143f8eba5c5539fae151a;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1709935938
Risky Warning,"Detected a project minting a high volume of supply, potentially signaling rug pull risks",https://explorer.phalcon.xyz/tx/bsc/0x516e84b9854da9d6b597b77d8bc3a039ab84ed1d7bd804658fbde3dcd907995e,2,0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,address,56,0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,0x8e84aaaa11e50d21ddec9921ed1513a7aa9795b9;0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,1709935855
Risky Warning,Detected a significant change in a token's supply which could suggest a possible rug pull risk,https://bscscan.com/token/0x5335e87930b410b8c5bb4d43c3360aca15ec0c8c,2,0x5335e87930b410b8c5bb4d43c3360aca15ec0c8c,address,56,0x5335e87930b410b8c5bb4d43c3360aca15ec0c8c,0x5335e87930b410b8c5bb4d43c3360aca15ec0c8c;0xa2dbe1d92d9c66dbb3e4c9358d91988907bc9ad4,1709935807
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://etherscan.io/tx/0xcfaa0a1b10143494a2f8eb707dc6d7f9703c1ef7622edcc32a0d54a6f2bddcdc,3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x55fe002aeff02f77364de339a1292923a15844b8;0x28c5b0445d0728bc25f143f8eba5c5539fae151a;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1709935755
Risky Warning,"Detected a project burning a large amount of supply, suggesting potential risks",https://etherscan.io/tx/0x71835d0f813093684f92af26e3cda92943b19630c8b49b50fc11ad4b361ea71f,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x55fe002aeff02f77364de339a1292923a15844b8;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1709935733
Risky Warning,"Detected a project burning a large amount of supply, suggesting potential risks",https://etherscan.io/tx/0xf9e633499c19f1842e1eb5be790955d72ec2bfa1b29a77bca25e5d01cbafbefe,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x55fe002aeff02f77364de339a1292923a15844b8;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1709935444
