title,description,ref_link,priority,item,item_type,chain_id,address,addresses,timestamp
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://explorer.phalcon.xyz/tx/bsc/0xe4afdb06891784e313d2d6db75f30bfc7ea3ec1cc95a78427c12496dd66ae900,3,0x5f4bde007dc06b867f86ebfe4802e34a1ffeed63,address,56,0x5f4bde007dc06b867f86ebfe4802e34a1ffeed63,0xafe46d4c4fe9648bcfb7bd87d1d5e53adf805221;0x10ae0151796151990e8da442d52be582502d56d6;0x5f4bde007dc06b867f86ebfe4802e34a1ffeed63,1710719820
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0x150523a81f9b66b53b59fe0c27707d8c505ff3af ,3,0x150523a81f9b66b53b59fe0c27707d8c505ff3af,address,56,0x150523a81f9b66b53b59fe0c27707d8c505ff3af,,1710718935
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xa41f8047af400132c216babe286050a6fda3fe882f25f4b976524d7c8bde5831 ,3,0xa41f8047af400132c216babe286050a6fda3fe882f25f4b976524d7c8bde5831,tx_hash,56,0x0e341dccad9895a916b80ada7b71355ad37b8d21,0x0e341dccad9895a916b80ada7b71355ad37b8d21;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x80d745b773962742868185aa21ae74ccfbd7233f,1710718847
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x58e60ed9fb8a2c70dffda1687ae9c2a60b35ded05c7829213513ff3c38c46d8d ,3,0x58e60ed9fb8a2c70dffda1687ae9c2a60b35ded05c7829213513ff3c38c46d8d,tx_hash,56,0x203a961d9a58ec33e048efc937e51a7178508931,0x203a961d9a58ec33e048efc937e51a7178508931;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x23ec29969cac652830a56e8c2876001947d139b0,1710718264
Risky Warning,"Detected a project minting a high volume of supply, potentially signaling rug pull risks",https://explorer.phalcon.xyz/tx/bsc/0x875e6ddbf5c3bda088284216d773e28ae9dc9fed3a32d729720bcfbbfd2013b5,2,0xfd5840cd36d94d7229439859c0112a4185bc0255,address,56,0xfd5840cd36d94d7229439859c0112a4185bc0255,0x4d6ddfee047195528734026780f69b0604492855;0xfd5840cd36d94d7229439859c0112a4185bc0255,1710718216
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x0d965e7ec36e2537a984ae5d079f93e35813ef4ccef991897df62590df5a0a75 ,3,0x0d965e7ec36e2537a984ae5d079f93e35813ef4ccef991897df62590df5a0a75,tx_hash,56,0x5500827809c4f348abd4d6920def6d7e44c95d62,0x5500827809c4f348abd4d6920def6d7e44c95d62;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x4f7f46ee2d0607a6a9e07f35b153c822d01dd2cd,1710717353
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xa04d8e4796dde0f8b857508bbd340026e9597cd362e7a394eb6bf4ffee905b62 ,3,0xa04d8e4796dde0f8b857508bbd340026e9597cd362e7a394eb6bf4ffee905b62,tx_hash,56,0xfe695e1b587ce3a5a711ca0a50a9a5094f1f490d,0xfe695e1b587ce3a5a711ca0a50a9a5094f1f490d;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x60b74827b7a5680f39f2428b16a15a64cc45c6c8,1710716415
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://etherscan.io/tx/0xdef5a6fa6e6d269980fb6b7dbcf3255953bae5a1e972fd0df42bd4b705ad3cb6,3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x6b64882d5b3de78d3dd649a2815a9f9ea88bcfe8;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1710716285
Risky Warning,"Detected a project burning a large amount of supply, suggesting potential risks",https://etherscan.io/tx/0x0a1e27c752ca0269c7da62e97fff6b461982308f17531929a755ec5918f4d564,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x55fe002aeff02f77364de339a1292923a15844b8;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1710716215
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://etherscan.io/tx/0x4e1d28889c7276f1caccad3976df6ccd121c9976da41e2f2d351c21b4c36ebc0,3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc4fe786bc8430e10088562831382595700a7ee8d;0x6b64882d5b3de78d3dd649a2815a9f9ea88bcfe8;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1710716068
Risky Warning,KiloEx DecreasePosition PNL too big,https://explorer.phalcon.xyz/tx/bsc/0x021f173267801c886dc468d1083a8089907707ef1e8c77f4577896f8488e8dc8 ,3,0x021f173267801c886dc468d1083a8089907707ef1e8c77f4577896f8488e8dc8,tx_hash,56,0xd6804c46e437dd0074c55a326e7fd74e820dcf2d,0x86c39018081b627c481c43d5cf4515885dd6034f;0x298e94d5494e7c461a05903dcf41910e0125d019,1710715945
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x7a3676e2d9d328024d1030e530c80471035044d1d8e69b49c2825ced9245ec7a ,3,0x7a3676e2d9d328024d1030e530c80471035044d1d8e69b49c2825ced9245ec7a,tx_hash,56,0x753929c0f5ca8fd8e54adf88ab0105c85eb5ed1a,0x753929c0f5ca8fd8e54adf88ab0105c85eb5ed1a;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xc591629285aae5c1aee05f899342d1c24e12b90c,1710714923
Risky Warning,"Detected a significant drop in LP supply, a potential indicator of rug pull risk",https://www.dextools.io/app/en/bnb/pair-explorer/0xcaa8cbc6ddfa6c3a695f1c16238cece0b3d8da9f,2,0xcaa8cbc6ddfa6c3a695f1c16238cece0b3d8da9f,address,56,0xcaa8cbc6ddfa6c3a695f1c16238cece0b3d8da9f,0xcaa8cbc6ddfa6c3a695f1c16238cece0b3d8da9f,1710714798
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x588246c65ef9d71c373cede12d81a1291b0a90b2b1adaf194dfd18c70764e798 ,3,0x588246c65ef9d71c373cede12d81a1291b0a90b2b1adaf194dfd18c70764e798,tx_hash,56,0x9ddd292206bc47624374861aae3b14e951afe252,0x9ddd292206bc47624374861aae3b14e951afe252;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xf761fbccee9bd15601c4c4a58e816eb16d4e71c1,1710714433
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xe4ffdab99b0633c84f2e4368f322dcf427891b9f ,3,0xe4ffdab99b0633c84f2e4368f322dcf427891b9f,address,56,0xe4ffdab99b0633c84f2e4368f322dcf427891b9f,,1710714232
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xb0587c7a3ea6fc02cd5ab5f49cae54e074f3beb9 ,3,0xb0587c7a3ea6fc02cd5ab5f49cae54e074f3beb9,address,56,0xb0587c7a3ea6fc02cd5ab5f49cae54e074f3beb9,,1710714232
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0x8575c3ee718a40d02680584e76a7406c02cedfd5 ,3,0x8575c3ee718a40d02680584e76a7406c02cedfd5,address,56,0x8575c3ee718a40d02680584e76a7406c02cedfd5,,1710714232
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0x3a89bcef0c6d2e918538e176b65611837928e748 ,3,0x3a89bcef0c6d2e918538e176b65611837928e748,address,56,0x3a89bcef0c6d2e918538e176b65611837928e748,,1710714232
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://explorer.phalcon.xyz/tx/bsc/0x056012026216494f29e786e574f99a1158b93e5b27ee07745f5a49368e9cfa1b,3,0x15d1dafbcc97f606bd02120d170fdac33b1a4a86,address,56,0x15d1dafbcc97f606bd02120d170fdac33b1a4a86,0xdb5acad7d9f1fd0823d0eaaab0d5b767f7c314d3;0x92c9c4b86024e44fdccd8fc49f2f2a8f9b602068;0x15d1dafbcc97f606bd02120d170fdac33b1a4a86,1710713375
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xe6adb9ce14c8e9486ad7444c31d48da1a9bb0f6544ee7d08ce41d382f77d2167 ,3,0xe6adb9ce14c8e9486ad7444c31d48da1a9bb0f6544ee7d08ce41d382f77d2167,tx_hash,56,0xcc1375e9dccea23e2082774cb35a783c2af26266,0xcc1375e9dccea23e2082774cb35a783c2af26266;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xe121bc043225be197763bd8dcc9ac048e1899308,1710712568
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x2329868fb82af752daeb76a7bcf956e0291a9f20c01b540875f39f9c8a1ddccb ,3,0x2329868fb82af752daeb76a7bcf956e0291a9f20c01b540875f39f9c8a1ddccb,tx_hash,56,0xe5b900abe548fd194aaab4e06ce6eadef03aa97a,0xe5b900abe548fd194aaab4e06ce6eadef03aa97a;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x7e5e1233c9224a66ecbb4d6208b627ea4b035679,1710712464
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0x90251187ab70a09ce572ba9f78163e51b0d80d0cedb8100afa31cba928a98617 ,3,0x90251187ab70a09ce572ba9f78163e51b0d80d0cedb8100afa31cba928a98617,tx_hash,56,0xa9b40131bd12c4938d45f722289e00b1737f559b,0xa9b40131bd12c4938d45f722289e00b1737f559b;0x9e9baefdf3bd8319d500a96a6fb0616e0b150d26,1710712185
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x1602e627815525d07b0b0d2db8536f2e870fbf3d811a2ea804e98d4eda6de2d6 ,3,0x1602e627815525d07b0b0d2db8536f2e870fbf3d811a2ea804e98d4eda6de2d6,tx_hash,56,0xc3227928dbe527cf096bf19b39cf5e9f3f70d6f4,0xc3227928dbe527cf096bf19b39cf5e9f3f70d6f4;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x00508209273484a8b55d25092ce964d508580c44,1710711117
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xff8b00821b1ea8e32781b7ddb4b85e75a01b235f ,3,0xff8b00821b1ea8e32781b7ddb4b85e75a01b235f,address,56,0xff8b00821b1ea8e32781b7ddb4b85e75a01b235f,0xff8b00821b1ea8e32781b7ddb4b85e75a01b235f,1710710722
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xdabc37b3dbff42e14eb41a29dd30de4fc34f84d2 ,3,0xdabc37b3dbff42e14eb41a29dd30de4fc34f84d2,address,56,0xdabc37b3dbff42e14eb41a29dd30de4fc34f84d2,,1710710722
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xda4e4979452f9f0e268b036077ae3d776943cc50 ,3,0xda4e4979452f9f0e268b036077ae3d776943cc50,address,56,0xda4e4979452f9f0e268b036077ae3d776943cc50,,1710710722
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xd6d350d0c899839dde9a5d794b3f5a2c567dde3e ,3,0xd6d350d0c899839dde9a5d794b3f5a2c567dde3e,address,56,0xd6d350d0c899839dde9a5d794b3f5a2c567dde3e,0xd6d350d0c899839dde9a5d794b3f5a2c567dde3e,1710710722
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xd332eaff3daa5cf9cdff2f1233b581b0b1ffe6e6 ,3,0xd332eaff3daa5cf9cdff2f1233b581b0b1ffe6e6,address,56,0xd332eaff3daa5cf9cdff2f1233b581b0b1ffe6e6,,1710710722
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xd2a41721408a27cea74554d01a496838ba4b18e1 ,3,0xd2a41721408a27cea74554d01a496838ba4b18e1,address,56,0xd2a41721408a27cea74554d01a496838ba4b18e1,,1710710722
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xcdc6d2d656b6b2a70f10b5793777b50d66ed99db ,3,0xcdc6d2d656b6b2a70f10b5793777b50d66ed99db,address,56,0xcdc6d2d656b6b2a70f10b5793777b50d66ed99db,0xcdc6d2d656b6b2a70f10b5793777b50d66ed99db,1710710722
