title,description,ref_link,priority,item,item_type,chain_id,addresses,timestamp
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xd5682fb19689e002315f11aa99657cd39b81a307d470db500310fce78afa3212 ,2,0xd5682fb19689e002315f11aa99657cd39b81a307d470db500310fce78afa3212,tx_hash,56,0xa77b369a2d9c970048ad137b05156a388cb2c9d6;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xb8531ea026df69a9898eec5d78733c1fd591a6ee,1707799000
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xc2e5a3f0a563c698f244142b8b966b966f81680757f6d251fd371a3609fc75d3 ,2,0xc2e5a3f0a563c698f244142b8b966b966f81680757f6d251fd371a3609fc75d3,tx_hash,56,0x619c59eb1d40883fb804995d50bcfd9803ea5e25;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x86acbfc7f91212358cd6821506670a36a70cf62e,1707798410
Scam Warning,Detected a new liquidity pool (LP) with a high risk token,https://www.dextools.io/app/en/bnb/pair-explorer/0xf8ca45efe5ba026138d74a3dd0b0d63261f2febd ,2,0xf8ca45efe5ba026138d74a3dd0b0d63261f2febd,address,56,0xf8ca45efe5ba026138d74a3dd0b0d63261f2febd;0xc01ea3d04ab2ece68e4c5081e6234522cc2a949d;0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,1707798067
Scam Warning,Detected a new liquidity pool (LP) with a high risk token,https://www.dextools.io/app/en/bnb/pair-explorer/0xab309a2db4d38ef1833f4b78c60231e069367525 ,2,0xab309a2db4d38ef1833f4b78c60231e069367525,address,56,0xab309a2db4d38ef1833f4b78c60231e069367525;0x4c03b691c400c025766dd14172850651983d8cba;0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,1707798067
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://explorer.phalcon.xyz/tx/bsc/0x8a9f365ab592eae03a7522ed2f9a280e0c0d4b246d93b441ec4f91528c2c33f3,1,0x8a9f365ab592eae03a7522ed2f9a280e0c0d4b246d93b441ec4f91528c2c33f3,tx_hash,56,0xe4ca1f75eca6214393fce1c1b316c237664eaa8e;0x9332b86268431d504e89c7f0b456445ff9e6d94c;0x7721a478b5291c65f2239418f000718bd746fa89,1707798003
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x133cf1f989ad725271c92d6ec95bb61c1b1ca7a4e9726a87f3aaecfece8c7627 ,2,0x133cf1f989ad725271c92d6ec95bb61c1b1ca7a4e9726a87f3aaecfece8c7627,tx_hash,56,0xda0bd3e521ef72742efda37046d03a38e12988c5;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x8cc34dba7f0adb542fca5ecfdc18aa4d4e8f408c,1707796998
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xe59d54bd54d17db06fb9f30b96a9eaed74f6f6b5717ff6dbe0b4f2c7a6f7aac1 ,2,0xe59d54bd54d17db06fb9f30b96a9eaed74f6f6b5717ff6dbe0b4f2c7a6f7aac1,tx_hash,56,0x7c99f8a6286f72b35ce0898dbc62748340318832;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x6c068390bc747c90acefa541653a5da12e436e05,1707796013
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x00a5e2327f9b32ac09b75eb37cc8d5db88cfc96d584d67bc1e9c94d7bc992ff6 ,2,0x00a5e2327f9b32ac09b75eb37cc8d5db88cfc96d584d67bc1e9c94d7bc992ff6,tx_hash,56,0xa2927122ca926af31c579e869694cf648bf6082c;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xf2a7ec08df882372446b607da28eafe5e3b153ff,1707795133
Risky Warning,Detected a potential security alert from a Top Project:playdapp_io on Twitter,https://twitter.com/playdapp_io/status/1757246038036099297 ,2,1757246038036099297_1707795088,metadata,,,1707795088
Risky Warning,Detected a potential security alert from a Top Project:playdapp_io on Twitter,https://twitter.com/playdapp_io/status/1757246034122842293 ,2,1757246034122842293_1707795087,metadata,,,1707795087
