title,description,ref_link,priority,item,item_type,chain_id,addresses,timestamp
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xe682111c859460f5040f3733961feabf91e4f585739ed273bb7db69bb5763ba6 ,2,0xe682111c859460f5040f3733961feabf91e4f585739ed273bb7db69bb5763ba6,tx_hash,56,0xdd7530351e6e722e12cad693ab4a5a4aca62054a;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x151aaba795d69657bf50b693b9e68ddb8be1cfa2,1707583110
Risky Warning,"Detected a significant change in price, which could indicate a significant event",https://coinmarketcap.com/currencies/mdex/ ,1,mdex,slug,56,,1707583050
Risky Warning,Detected a significant change in a token's supply which could suggest a possible rug pull risk,https://bscscan.com/token/0x0a4e1bdfa75292a98c15870aef24bd94bffe0bd4,1,0x0a4e1bdfa75292a98c15870aef24bd94bffe0bd4,address,56,0x0a4e1bdfa75292a98c15870aef24bd94bffe0bd4,1707583006
Risky Warning,"Detected a significant change in price, which could indicate a significant event",https://coinmarketcap.com/currencies/sonm-bep20/ ,1,sonm-bep20,slug,56,,1707582060
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0x46372337ce9d7daed85a4c63dfb09b4d9571d35522cea99eeed9599ab63fef5c ,2,0x46372337ce9d7daed85a4c63dfb09b4d9571d35522cea99eeed9599ab63fef5c,tx_hash,56,0x21f53b279abd6c609b16d9416697354f0345f638;0x5f3a863d81ea0f46b8160d3e6a7210b81a98a7fa;0x0a4e1bdfa75292a98c15870aef24bd94bffe0bd4,1707581307
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x8a107c7376de82612e008455a49da11e3bb0d1f5b6dc06ff48c513b1f2db3591 ,2,0x8a107c7376de82612e008455a49da11e3bb0d1f5b6dc06ff48c513b1f2db3591,tx_hash,56,0xe8b475d49d3ce2e19082e9680517272003e03374;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x433f0435dc803ea2b4475dbdbb0e404471382521,1707581150
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xd85a51faaaf981715113d07ab59311b4e69a7b0980b15dbfa9b55122bf7cb319 ,2,0xd85a51faaaf981715113d07ab59311b4e69a7b0980b15dbfa9b55122bf7cb319,tx_hash,56,0xcb79acfd1426e337547478dd34104a2437ef7446;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x0b6928689e9a1d8d6d5dba76dcdc729ade7e4927,1707578840
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x5b6ffeb335c91bbfdb0fc2d7b589c3b33cf93678fd0d01ae40936f271932bcd4 ,2,0x5b6ffeb335c91bbfdb0fc2d7b589c3b33cf93678fd0d01ae40936f271932bcd4,tx_hash,56,0x3b36eb21546b7c2d6c4c6333cb1bd18102f83991;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xb3315e623c8273fc7ef7ae51aedbfe4e6ac1ff7e,1707577441
Risky Warning,Detected a potential security alert from a Top Project:acalanetwork on Twitter,https://twitter.com/acalanetwork/status/1756330843402874970 ,2,1756330843402874970_1707576930,metadata,,,1707576930
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://explorer.phalcon.xyz/tx/bsc/0xc776904c59cea0889fb915f163c3dcde8e580393479612cff6d4aa5e9fa7c276,1,0xc776904c59cea0889fb915f163c3dcde8e580393479612cff6d4aa5e9fa7c276,tx_hash,56,0x037b202ca88d2028d82936d5615ee5088cb9fd78;0x6effd8dacecccec3b0eb29ce3cbe724a0ffe2ab6;0x31f6116e75d27fa9109831bdc38b62c810ebf4a1,1707575824
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://explorer.phalcon.xyz/tx/bsc/0xc776904c59cea0889fb915f163c3dcde8e580393479612cff6d4aa5e9fa7c276,1,0xc776904c59cea0889fb915f163c3dcde8e580393479612cff6d4aa5e9fa7c276,tx_hash,56,0x037b202ca88d2028d82936d5615ee5088cb9fd78;0x6effd8dacecccec3b0eb29ce3cbe724a0ffe2ab6;0x31f6116e75d27fa9109831bdc38b62c810ebf4a1,1707575824
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xa0c1490ad88c79c3ee64af6bb6896f8f6800ce0cb2e1b3f93110eb6249f7a406 ,2,0xa0c1490ad88c79c3ee64af6bb6896f8f6800ce0cb2e1b3f93110eb6249f7a406,tx_hash,56,0xe004cd48a35cde4374fbb66f5297e8845b0898bd;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x86d313599e047e8a556bc25bc131c5cd8203f27d,1707575801
Risky Warning,Detected a potential security alert from a Top Project:playdapp_io on Twitter,https://twitter.com/playdapp_io/status/1756323900814938297 ,2,1756323900814938297_1707575276,metadata,,,1707575276
Risky Warning,Detected a potential security alert from a Top Project:playdapp_io on Twitter,https://twitter.com/playdapp_io/status/1756323823530680402 ,2,1756323823530680402_1707575276,metadata,,,1707575276
Risky Warning,Detected a potential security alert from a Top Project:nexo on Twitter,https://twitter.com/nexo/status/1756317128263659670 ,2,1756317128263659670_1707573727,metadata,,,1707573727
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x8a9f2c739574b060525624ef20b734b1cc0d9a5974eb610b589500e3dc9566d4 ,2,0x8a9f2c739574b060525624ef20b734b1cc0d9a5974eb610b589500e3dc9566d4,tx_hash,56,0x89352372625a28a3b7c73c06cb3829ca1408c42d;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x7e0d1760c5f205fa0478682fe402685a6b7d4aaa,1707573714
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0x48257fe4f733ddee86b88bedeb781d1e2161170d443a4b2310871b554476d952 ,2,0x48257fe4f733ddee86b88bedeb781d1e2161170d443a4b2310871b554476d952,tx_hash,56,0xb0c03f635c16dac3976da814d34f9b2e0fe1485d;0x9c83587f39afefb4bd6799e89a5dba546ad468a2,1707573031
Risky Warning,Detected a potential security alert from a Top Project:beefyfinance on Twitter,https://twitter.com/beefyfinance/status/1756313006613434625 ,2,1756313006613434625_1707572665,metadata,,,1707572665
Risky Warning,Detected a potential security alert from a Top Project:beefyfinance on Twitter,https://twitter.com/beefyfinance/status/1756311636179099867 ,2,1756311636179099867_1707572409,metadata,,,1707572409
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x8ba52af40b8cdfa9bd0c6c014d26efc371e4908166462317288feca93f304f6c ,2,0x8ba52af40b8cdfa9bd0c6c014d26efc371e4908166462317288feca93f304f6c,tx_hash,56,0xabfec647f75739785e36f40f324ad65afe04e8e8;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x89c2a0b7d5aaccf2f41efa9149edc1e03664b5e7,1707572139
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://explorer.phalcon.xyz/tx/bsc/0xdeb681a50838c85d4b0907c3ddae7e0e294b502c4f7916bf76b98a28a8ba8f29,1,0xdeb681a50838c85d4b0907c3ddae7e0e294b502c4f7916bf76b98a28a8ba8f29,tx_hash,56,0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b;0x73cc55ca6dca130dd79c2e0370d9e3809c13e98b;0x674ff4eb86338bdaa883ca1403505767888ffc57,1707571522
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://explorer.phalcon.xyz/tx/bsc/0x48efa7cf96e592ec98601dfe94c936b9d67c8eb259f9ee4fbc7a0e868501ee98,1,0x48efa7cf96e592ec98601dfe94c936b9d67c8eb259f9ee4fbc7a0e868501ee98,tx_hash,56,0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b;0x674ff4eb86338bdaa883ca1403505767888ffc57;0x0aed1a70f26732b25545e4536482c17225560543,1707571516
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://explorer.phalcon.xyz/tx/bsc/0x2fc82ff82aba9412a1aea48af90cdca02fe54f921f1a48083427e409b22e0637,1,0x2fc82ff82aba9412a1aea48af90cdca02fe54f921f1a48083427e409b22e0637,tx_hash,56,0xfd5840cd36d94d7229439859c0112a4185bc0255;0x73cc55ca6dca130dd79c2e0370d9e3809c13e98b;0x674ff4eb86338bdaa883ca1403505767888ffc57,1707571096
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://explorer.phalcon.xyz/tx/bsc/0xf6fad71a25d914fda307794e48b51d695cc2f748ea5ac41c7899f457ad70a2a0,1,0xf6fad71a25d914fda307794e48b51d695cc2f748ea5ac41c7899f457ad70a2a0,tx_hash,56,0xfd5840cd36d94d7229439859c0112a4185bc0255;0x674ff4eb86338bdaa883ca1403505767888ffc57;0xd24c10bfd2cd528ba6e2f8db036c41576a62adb5,1707571091
