title,description,ref_link,priority,item,item_type,chain_id,address,addresses,timestamp
Risky Warning,"Detected a project minting a high volume of supply, potentially signaling rug pull risks",https://explorer.phalcon.xyz/tx/bsc/0xc5c611819d2c8d54036fa82659fab2fc8f48680514f3c79010023caf59f825a6,2,0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,address,56,0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,0x2d876806411a36407350a626bf42d62c82b7d005;0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,1710069444
Risky Warning,Detected a significant change in a token's supply which could suggest a possible rug pull risk,https://bscscan.com/token/0xf0ee3d7181c3e3a46f85fa113e629167e06aa916,2,0xf0ee3d7181c3e3a46f85fa113e629167e06aa916,address,56,0xf0ee3d7181c3e3a46f85fa113e629167e06aa916,0xf0ee3d7181c3e3a46f85fa113e629167e06aa916,1710069359
Risky Warning,Detected a significant change in a token's supply which could suggest a possible rug pull risk,https://bscscan.com/token/0x95883611685a20936ec935b0a33f82e11d478e3d,2,0x95883611685a20936ec935b0a33f82e11d478e3d,address,56,0x95883611685a20936ec935b0a33f82e11d478e3d,0x95883611685a20936ec935b0a33f82e11d478e3d;0x301ee68ae9e73068a62d2680d6da79da04a12e1f;0x8f886b4b10344289cead777953f95fa0317bcd33;0x6023c6afa26a68e05672f111fdbb1de93cbac621,1710069155
Risky Warning,Detected a significant change in a token's supply which could suggest a possible rug pull risk,https://bscscan.com/token/0x67b725d7e342d7b611fa85e859df9697d9378b2e,2,0x67b725d7e342d7b611fa85e859df9697d9378b2e,address,56,0x67b725d7e342d7b611fa85e859df9697d9378b2e,0x67b725d7e342d7b611fa85e859df9697d9378b2e;0xba5fe23f8a3a24bed3236f05f2fcf35fd0bf0b5c;0xd2f93484f2d319194cba95c5171b18c1d8cfd6c4;0x5948602680fe4aea08d98302337a2715b3aadad1,1710069059
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xe454c9b31060228ab6324af92eef666edd06dc630bc4ad084e01f0d089d28c02 ,3,0xe454c9b31060228ab6324af92eef666edd06dc630bc4ad084e01f0d089d28c02,tx_hash,56,0x309df058ce6a999644b76459b185cb52434aa9f8,0x309df058ce6a999644b76459b185cb52434aa9f8;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x59da6de4b7730a68861b868833abb8285cf5f769,1710068874
Risky Warning,"Detected a project minting a high volume of supply, potentially signaling rug pull risks",https://explorer.phalcon.xyz/tx/bsc/0x9dba3116e891737c5b6aaba559d09e17ead7dec830ccc9d652da0510ee933b36,2,0xeca88125a5adbe82614ffc12d0db554e2e2867c8,address,56,0xeca88125a5adbe82614ffc12d0db554e2e2867c8,0x45ebb1c54f223c5905a7683164656b63527bc11b;0xeca88125a5adbe82614ffc12d0db554e2e2867c8,1710067742
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xd730e6442f246c8d280ff99848182589e960431c ,3,0xd730e6442f246c8d280ff99848182589e960431c,address,56,0xd730e6442f246c8d280ff99848182589e960431c,,1710067609
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0x5693ed6e9f283c6eb5ec94c6a65cf897612fd2b6 ,3,0x5693ed6e9f283c6eb5ec94c6a65cf897612fd2b6,address,56,0x5693ed6e9f283c6eb5ec94c6a65cf897612fd2b6,,1710067609
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x3a3a2448e605506866b85b17411c402f00b51c65758d750eea777d481cafe552 ,3,0x3a3a2448e605506866b85b17411c402f00b51c65758d750eea777d481cafe552,tx_hash,56,0x78ac0196185ac3f187e155799def71ed097de463,0x78ac0196185ac3f187e155799def71ed097de463;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x28d7456a744bbeb7310d18c3b97a2387ecc3f203,1710067454
Risky Warning,"Detected a project minting a high volume of supply, potentially signaling rug pull risks",https://explorer.phalcon.xyz/tx/bsc/0xf61f7d8158a916f5833b8f8ab3a89e056ff6570107b1b9afb3f03e96ab5bab16,2,0xfd5840cd36d94d7229439859c0112a4185bc0255,address,56,0xfd5840cd36d94d7229439859c0112a4185bc0255,0xd34d0fb4e27b6f944a9fde29a168c9fd9a5fbc2c;0xfd5840cd36d94d7229439859c0112a4185bc0255,1710067425
