title,description,ref_link,priority,item,item_type,chain_id,addresses,timestamp
Risky Warning,"Detected a significant drop in LP supply, a potential indicator of rug pull risk",https://www.dextools.io/app/en/bnb/pair-explorer/0xee90c67c9dd5de862f4eabfdd53007a2d95df5c6,1,0xee90c67c9dd5de862f4eabfdd53007a2d95df5c6,address,56,0xee90c67c9dd5de862f4eabfdd53007a2d95df5c6;0x0bc89aa98ad94e6798ec822d0814d934ccd0c0ce;0xe9e7cea3dedca5984780bafc599bd69add087d56,1708522489
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xaee8df0ee4c52420b2d0d2e981c7869b2993b041fc7d964df7586438ef8d4db7 ,2,0xaee8df0ee4c52420b2d0d2e981c7869b2993b041fc7d964df7586438ef8d4db7,tx_hash,56,0xe467e15cab0dcdad686c85ac83bb0fc1d5cf67d4;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x210571ec127eb888f722513a9e6b0a7aad44e356,1708522380
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xaee8df0ee4c52420b2d0d2e981c7869b2993b041fc7d964df7586438ef8d4db7 ,2,0xaee8df0ee4c52420b2d0d2e981c7869b2993b041fc7d964df7586438ef8d4db7,tx_hash,56,0xe467e15cab0dcdad686c85ac83bb0fc1d5cf67d4;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x210571ec127eb888f722513a9e6b0a7aad44e356,1708522380
Risky Warning,Detected a potential security alert from a Top Project:phalanetwork on Twitter,https://twitter.com/phalanetwork/status/1760295920938156128 ,2,1760295920938156128_1708522237,metadata,,,1708522237
Risky Warning,Detected a potential security alert from a Top Project:graphprotocol on Twitter,https://twitter.com/graphprotocol/status/1760289023698895032 ,2,1760289023698895032_1708520597,metadata,,,1708520597
Risky Warning,Detected a potential security alert from a Top Project:bounce_finance on Twitter,https://twitter.com/bounce_finance/status/1760288342858752114 ,2,1760288342858752114_1708520430,metadata,,,1708520430
Risky Warning,Detected a potential security alert from a Top Project:pendle_fi on Twitter,https://twitter.com/pendle_fi/status/1760287084856869197 ,2,1760287084856869197_1708520130,metadata,,,1708520130
Risky Warning,Detected a potential security alert from a Top Project:bnbchain on Twitter,https://twitter.com/bnbchain/status/1760286696074342903 ,2,1760286696074342903_1708520037,metadata,,,1708520037
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://explorer.phalcon.xyz/tx/bsc/0xe9819d4a3b3668eab05e858166ebaa9dbb43c4f0fa0f1a0fbfd0cacf51c30057,1,0xe9819d4a3b3668eab05e858166ebaa9dbb43c4f0fa0f1a0fbfd0cacf51c30057,tx_hash,56,0x69bfa36d50d92e8985d27e6aa6e685c0325ce7b4;0xdc3ed90f27ed9254c950a5007f12ed50f6d22d7a;0x8b8d314f328508b877d6cd7e970c43a643ecb1bb,1708519581
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0x125bed6f8dadc7981780a426cd274223558233275e96cda31d69ce47894d6f7f ,2,0x125bed6f8dadc7981780a426cd274223558233275e96cda31d69ce47894d6f7f,tx_hash,56,0x7e686d2eb90ea6870152ab5a91c45528bd27a113;0xd2b51a15e7ad3f016e4927fee4448fa289f9fa28;0xff4eaae30b70dfd49ebf1705102d8059d304ee80;0x76393bb8fd7037962ebdb73f3b30f76dde5cf718,1708519093
