title,description,ref_link,priority,item,item_type,chain_id,addresses,timestamp
Risky Warning,"Detected a significant drop in LP supply, a potential indicator of rug pull risk",https://www.dextools.io/app/en/bnb/pair-explorer/0x111a9fb8af8f0921ddc2789deb9ab1d44af00f39,1,0x111a9fb8af8f0921ddc2789deb9ab1d44af00f39,address,56,0x111a9fb8af8f0921ddc2789deb9ab1d44af00f39;0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c;0xc5642bdb2712498b248e678bc98c0e189907c32e,1707362843
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x717055af38750c71221af02a65264d80bfd90a569ea5f8ad5673df33b72d5d2f ,2,0x717055af38750c71221af02a65264d80bfd90a569ea5f8ad5673df33b72d5d2f,tx_hash,56,0xe6e2d82dd82cc3053b731517bdfadd0bea1ddd48;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xe8fe3bd3be96c67eb8b7fcf0952c1306aa8a763a,1707359910
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xad9d9e2f50b98e1dbefa9571d3162e6c802bccdfc211b8a0ec6d947b429fa053 ,2,0xad9d9e2f50b98e1dbefa9571d3162e6c802bccdfc211b8a0ec6d947b429fa053,tx_hash,56,0xa21d11f71922621adfe5699de2a2a0c5cb1cfd39;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xcfad47c3bdcf07d770f4aff31f374de116cc9f7d,1707358331
Risky Warning,Detected a potential security alert from a Top Project:selfkey on Twitter,https://twitter.com/selfkey/status/1755411337776161053 ,2,1755411337776161053_1707357661,metadata,,,1707357661
Risky Warning,Detected a potential security alert from SecurityKOL:MistTrack_io on Twitter,https://twitter.com/MistTrack_io/status/1755410790398734770 ,2,MistTrack_io_1755410790398734770,metadata,,0x000000000000c35e4364deffa9059dbadaefd4f8,1707357521
Risky Warning,Detected a potential security alert from SecurityKOL:MistTrack_io on Twitter,https://twitter.com/MistTrack_io/status/1755410770463191078 ,2,MistTrack_io_1755410770463191078,metadata,,0x000000000000c35e4364deffa9059dbadaefd4f8,1707357516
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x41a4760ac3b7154972b766a3e4ad600c780c44253a88208aa534996974846bf2 ,2,0x41a4760ac3b7154972b766a3e4ad600c780c44253a88208aa534996974846bf2,tx_hash,56,0xd3611be7f61261609aa2c00ea99fdf6a9a8029c4;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xda6455f731459df8d3b39f8f99b9449d9fce15bc,1707356509
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x64c4196e6187e967fe27e4f772ecdb0037591374075dc4f02764800c31ec1ff4 ,2,0x64c4196e6187e967fe27e4f772ecdb0037591374075dc4f02764800c31ec1ff4,tx_hash,56,0x266c293b2760ab285d2c831c75bd4905b32472ba;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x1f8ac4debf418438d05b3f4abf1f5c94ce547b49,1707354446
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xb9126b6a7128b1dc64b126731c47451b2484fdc6cbc8eb2011af0c2d5ccf60b2 ,2,0xb9126b6a7128b1dc64b126731c47451b2484fdc6cbc8eb2011af0c2d5ccf60b2,tx_hash,56,0x726c780282e9b7f78b1680b39040db7bdfe577a9;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x405af8bbb1279ef4c5477229d69774fb12882107,1707352312
Risky Warning,Detected a potential security alert from SecurityKOL:realscamsniffer on Twitter,https://twitter.com/realscamsniffer/status/1755386753668600117 ,2,realscamsniffer_1755386753668600117,metadata,,,1707351790
Risky Warning,Detected a potential security alert from SecurityKOL:realscamsniffer on Twitter,https://twitter.com/realscamsniffer/status/1755386750954881043 ,2,realscamsniffer_1755386750954881043,metadata,,0x407a71481374e59d5a950ecba11e201c8df06b32;0xb3b52ff66b9ace60bf1fad2bfa7bdd20bac5252b,1707351789
Risky Warning,Detected a potential security alert from SecurityKOL:realscamsniffer on Twitter,https://twitter.com/realscamsniffer/status/1755386747750363458 ,2,realscamsniffer_1755386747750363458,metadata,,,1707351788
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xebdd84a70c245ade29e8f2a65bc725105f4b4d1b52ed48d3a279ca51223c02c3 ,2,0xebdd84a70c245ade29e8f2a65bc725105f4b4d1b52ed48d3a279ca51223c02c3,tx_hash,56,0xb57a4c41d5ccbe0fb02c83aefee13e37991c1884;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xab73e3d0d02fa37ceb46b64e85d07b5977ed0e98,1707351719
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x8b024cef2046c7360a4e50e978be69d5d7df04412b5456c6c4cc64169f2fe99a ,2,0x8b024cef2046c7360a4e50e978be69d5d7df04412b5456c6c4cc64169f2fe99a,tx_hash,56,0x4ea2360d68387feeeffb711c4250285985e14353;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xbc283d38ed3720a7ec3c35b6608c63b549f3c519,1707350745
