title,description,ref_link,priority,item,item_type,chain_id,addresses,timestamp
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xfcf3b2ea91f16956f310da15dab88217cb98db29c35771285afd0a661ee48516 ,2,0xfcf3b2ea91f16956f310da15dab88217cb98db29c35771285afd0a661ee48516,tx_hash,56,0x85242a04b4aafd8edf9e02b6a8204e0331fff231;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x1ff0c4888578d137308525319bde93d627cb99f7,1707061287
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0xa7816b1033e376eede42316b63b8bb6f708150064ef7b38cd45ea0aed8efc049 ,2,0xa7816b1033e376eede42316b63b8bb6f708150064ef7b38cd45ea0aed8efc049,tx_hash,56,0xc4abef159eecdfcd4671cc97847507d3d0b8fc15;0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7;0xc88dc63bf0c8c8198c97db0945e3ef25ca89a8e4,1707060886
Risky Warning,Detected a potential security alert from a Top Project:livepeer on Twitter,https://twitter.com/livepeer/status/1754164449752060054 ,2,1754164449752060054_1707060380,metadata,,,1707060380
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0xcebd853824557d7656f3c8215ad0d5d2c00b3a8cf78cf6e15ceef76e32c47e37 ,2,0xcebd853824557d7656f3c8215ad0d5d2c00b3a8cf78cf6e15ceef76e32c47e37,tx_hash,56,0x067ec2133303d3db3da91b8370e0066e1f7065c6;0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7;0xc9c0dd090ed16a12023021b5218459520b4a91ab,1707059995
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0xe8c8315e69393c2fed175247bdd3e4e89cd96f38f8aa249f1d32640b8f7ce90e ,2,0xe8c8315e69393c2fed175247bdd3e4e89cd96f38f8aa249f1d32640b8f7ce90e,tx_hash,56,0xcdbad456d1c09d62fca760528a58401a7e78bf82;0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7;0xc88dc63bf0c8c8198c97db0945e3ef25ca89a8e4,1707059462
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xbbb5745f936fd83121e5187adac32d42cec964d713a7db7005d9973560946a86 ,2,0xbbb5745f936fd83121e5187adac32d42cec964d713a7db7005d9973560946a86,tx_hash,56,0x66a35113ceff0bdcd852a0564a1c388de671bc42;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x501baa9992591b68d39846677246cf9223755949,1707059014
Risky Warning,Detected a potential security alert from SecurityKOL:CertiKAlert on Twitter,https://twitter.com/CertiKAlert/status/1754157695274566113 ,3,CertiKAlert_1754157695274566113,metadata,,,1707058759
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x37e50e55af3282c28a0e3116971322c1a45f10f6edd8c513e881d95904984b75 ,2,0x37e50e55af3282c28a0e3116971322c1a45f10f6edd8c513e881d95904984b75,tx_hash,56,0xc4f3f2dc3b2b4ac2d177982ddd556ff232478bdf;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xb8a42588071b1d25f11a5f9bad3c065721315195,1707058103
Risky Warning,Detected a potential security alert from SecurityKOL:CertiKAlert on Twitter,https://twitter.com/CertiKAlert/status/1754153188935217546 ,3,CertiKAlert_1754153188935217546,metadata,,,1707057685
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0x52d808c228d06269cb8f56a7658ca8bc421e1ecdcc323ba2aa5290fd8aee3f4a ,2,0x52d808c228d06269cb8f56a7658ca8bc421e1ecdcc323ba2aa5290fd8aee3f4a,tx_hash,56,0x9118ac1a316dfa34acb125f3e0dc02f8d977ce0f;0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7;0xa41ae127d04f7ee73b5058e2c60fb7c7a2d21f79,1707057685
Risky Warning,Detected a potential security alert from a Top Project:officialsslazio on Twitter,https://twitter.com/officialsslazio/status/1754152281925189779 ,2,1754152281925189779_1707057479,metadata,,,1707057479
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xa48289c0a3cd3e732cc590c31169c088b56bfd581fdafb27f986e0454fb95277 ,2,0xa48289c0a3cd3e732cc590c31169c088b56bfd581fdafb27f986e0454fb95277,tx_hash,56,0xdfe27fa570a8602ddce876a4995d70227453e33e;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x88949ca8da4c4048b86f104ce06f6d66050d694b,1707057414
