title,description,ref_link,priority,item,item_type,chain_id,addresses,timestamp
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x0ba1cdab04666f05d9951d89c5b171ba1de1953abd8fc77b603bf5d99af84b53 ,2,0x0ba1cdab04666f05d9951d89c5b171ba1de1953abd8fc77b603bf5d99af84b53,tx_hash,56,0x6b4329e83b40af959e7ff8291bb8b08918849e18;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xe1764a9b564100e5c4eeb97de5012dd6ed7b178f,1706924319
Risky Warning,Detected a potential security alert from SecurityKOL:realscamsniffer on Twitter,https://twitter.com/realscamsniffer/status/1753592843275542835 ,2,realscamsniffer_1753592843275542835,metadata,,0x562f300a2f4fa8f9f70c0cb4d8d3bcaba6cff199;0x6f167b86443d04f4b1705a0c78b6cc6ac691e381;0xd0e30ddc05482249b22ab07f3181b8eaa48becd5,1706924088
Risky Warning,Detected a potential security alert from SecurityKOL:realscamsniffer on Twitter,https://twitter.com/realscamsniffer/status/1753592838661849512 ,2,realscamsniffer_1753592838661849512,metadata,,,1706924087
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0x9e70a75260e1a0fc9cad689b25f4124604ad30276e65a1c649b7c85e049984f3 ,2,0x9e70a75260e1a0fc9cad689b25f4124604ad30276e65a1c649b7c85e049984f3,tx_hash,56,0x22c80a917f67dad5ed884b75100f847a93b86ea4;0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7;0xa41ae127d04f7ee73b5058e2c60fb7c7a2d21f79,1706923916
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://explorer.phalcon.xyz/tx/bsc/0xaa20e8b731c9d3d4268f13ddd18049ba0021698ee9f351547f5c139f615e469f,1,0xaa20e8b731c9d3d4268f13ddd18049ba0021698ee9f351547f5c139f615e469f,tx_hash,56,0xfebe8c1ed424dbf688551d4e2267e7a53698f0aa;0x6a8a830eb287e3af5cd609f9d277571de4e3a1b2;0x0d0707963952f2fba59dd06f2b425ace40b492fe,1706923585
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0x9d3e146e2b4e7f1e0b2027007e431146a4de49c2778435dadef6cf40dec58513 ,2,0x9d3e146e2b4e7f1e0b2027007e431146a4de49c2778435dadef6cf40dec58513,tx_hash,56,0x9b609cef28787bdfb70ac9b5c2e2141a1926cd58;0x66844fbabf710bf04d3b8c2bc561139a882945d4,1706923078
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0xc1019654be466cc10ec5501af230223d0c9f96d469051cfb4762f58955848fdb ,2,0xc1019654be466cc10ec5501af230223d0c9f96d469051cfb4762f58955848fdb,tx_hash,56,0x9b609cef28787bdfb70ac9b5c2e2141a1926cd58;0x9e3fb97cd6ac6d48819b8b640aefaa3b735181f7,1706923060
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0x8efe8fc211478bc32ef495cd0d34d322f815330ebb0ea91110e3b810c17f9a65 ,2,0x8efe8fc211478bc32ef495cd0d34d322f815330ebb0ea91110e3b810c17f9a65,tx_hash,56,0xdf98c22474436753c4094afc5fce79c8bd776d8a;0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7;0xa41ae127d04f7ee73b5058e2c60fb7c7a2d21f79,1706922702
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x4ba264754a46347cc83faba062989bcf8f25db14229a8c88536336b86d98489b ,2,0x4ba264754a46347cc83faba062989bcf8f25db14229a8c88536336b86d98489b,tx_hash,56,0xc73b7b9627debf491e86c19654aa427b0365ca81;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xa9e47d149b0c7b2561a22e126fcdf1cced4b32f3,1706922394
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0x5ddeed0a843518f521a7893eae6db0ccdf4595610d98e970d33f477b069f6442 ,2,0x5ddeed0a843518f521a7893eae6db0ccdf4595610d98e970d33f477b069f6442,tx_hash,56,0xe0f9ecf727c5976dbe6d89f9f30e60b98b6e6570;0x0dc130239181747a4b792ddb9aff8867c72496f6,1706921854
