title,description,ref_link,priority,item,item_type,chain_id,address,addresses,timestamp
Risky Warning,"Detected a significant drop in LP supply, a potential indicator of rug pull risk",https://www.dextools.io/app/en/bnb/pair-explorer/0xfc5a25d79f09379bf7f0a6f94ec6cd3ae9b7295b,2,0xfc5a25d79f09379bf7f0a6f94ec6cd3ae9b7295b,address,56,0xfc5a25d79f09379bf7f0a6f94ec6cd3ae9b7295b,0xfc5a25d79f09379bf7f0a6f94ec6cd3ae9b7295b,1710182103
Risky Warning,"Detected a project burning a large amount of supply, suggesting potential risks",https://etherscan.io/tx/0x08a620bffa5b31b61b7dd3d2e07825fefd89edfd75db6d53b8d2c89b2e2a52ce,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x55fe002aeff02f77364de339a1292923a15844b8;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1710181757
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://etherscan.io/tx/0xd3704e58dde531252dece11a439af0404c7bfec46251047912b0667f29f7faf1,3,0xc00e94cb662c3520282e6f5717214004a7f26888,address,1,0xc00e94cb662c3520282e6f5717214004a7f26888,0x0b1e53880e04010b02130011b41b0ff25312612e;0xceb69f6342ece283b2f5c9088ff249b5d0ae66ea;0xc00e94cb662c3520282e6f5717214004a7f26888,1710181697
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://etherscan.io/tx/0x2c5e453af7f0d424d4c7ea90ef42889bc5352cc3b4ecd68f2aee84ac2f5e9a2b,3,0xc00e94cb662c3520282e6f5717214004a7f26888,address,1,0xc00e94cb662c3520282e6f5717214004a7f26888,0xfa9b5f7fdc8ab34aaf3099889475d47febf830d7;0x0b1e53880e04010b02130011b41b0ff25312612e;0xc00e94cb662c3520282e6f5717214004a7f26888,1710181577
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://etherscan.io/tx/0xfb9f818262dab211c0dcd69826be46a50e0e06947a60ab787b3d9334f3c93576,3,0xdac17f958d2ee523a2206206994597c13d831ec7,address,1,0xdac17f958d2ee523a2206206994597c13d831ec7,0x5754284f345afc66a98fbb0a0afe71e0f007b949;0x1dbbbc3fdb2c4fabd28fd9b84ed99ceb84bfbec5;0xdac17f958d2ee523a2206206994597c13d831ec7,1710181562
Risky Warning,"Detected a significant change in price, which could indicate a significant event",https://coinmarketcap.com/currencies/status/ ,2,status,slug,56,,,1710181471
Risky Warning,"Detected a significant change in price, which could indicate a significant event",https://coinmarketcap.com/currencies/manchester-city-fan-token/ ,2,manchester-city-fan-token,slug,56,,,1710181471
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://etherscan.io/tx/0x33d0a0b8b38af69a5630746cfb4ac119b83168efbb3592f34b047b502ee84673,3,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,address,1,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0xcd531ae9efcce479654c4926dec5f6209531ca7b;0xc1005be7762ff5fa37550087441464dda0604fba;0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,1710181407
Risky Warning,"Detected a project minting a high volume of supply, potentially signaling rug pull risks",https://etherscan.io/tx/0x6ef384206218c24015cb8f7063700ddd4bb754ac9354d1dc3e5033088cd35a59,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6122c109b78c6755486966148c1d70a50a47d7;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0x55fe002aeff02f77364de339a1292923a15844b8,1710181398
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0x872c332491a5b2752e0b3c0f2cd0589dd053dd0d ,3,0x872c332491a5b2752e0b3c0f2cd0589dd053dd0d,address,56,0x872c332491a5b2752e0b3c0f2cd0589dd053dd0d,,1710181142
