title,description,ref_link,priority,item,item_type,chain_id,address,addresses,timestamp
Risky Warning,"Detected a project minting a high volume of supply, potentially signaling rug pull risks",https://explorer.phalcon.xyz/tx/bsc/0x163114eb4d93e7e2fd52abc1833059c292c64e37780c5a1895dbaebb1c9f2d5b,2,0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,address,56,0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,0x289384b70c312cb69e4cd7ea89d9d7c685e5dfde;0x882c173bc7ff3b7786ca16dfed3dfffb9ee7847b,1709956725
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://etherscan.io/tx/0x373df4f07e6ee31efd55c44f93ca7498f950ee0ff9ec45c744ec099c02614e26,3,0xdac17f958d2ee523a2206206994597c13d831ec7,address,1,0xdac17f958d2ee523a2206206994597c13d831ec7,0x28c6c06298d514db089934071355e5743bf21d60;0x21a31ee1afc51d94c2efccaa2092ad1028285549;0xdac17f958d2ee523a2206206994597c13d831ec7,1709956251
Risky Warning,"Detected a significant drop in LP supply, a potential indicator of rug pull risk",https://www.dextools.io/app/en/bnb/pair-explorer/0x3ea0b7df73e714fd8eb149c0314dcc2c7fe2d0ce,2,0x3ea0b7df73e714fd8eb149c0314dcc2c7fe2d0ce,address,56,0x3ea0b7df73e714fd8eb149c0314dcc2c7fe2d0ce,0x3ea0b7df73e714fd8eb149c0314dcc2c7fe2d0ce,1709954970
Risky Warning,"Detected a project minting a high volume of supply, potentially signaling rug pull risks",https://explorer.phalcon.xyz/tx/bsc/0xc970c3f4a22b769e1e5efc3801eb5cf83854d7645f215f3f307542c3290cd4ca,2,0xfd5840cd36d94d7229439859c0112a4185bc0255,address,56,0xfd5840cd36d94d7229439859c0112a4185bc0255,0xbe1bbb0c1be1b804570ae6a7fb6dc4cab7ce22ec;0xfd5840cd36d94d7229439859c0112a4185bc0255,1709954082
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://etherscan.io/tx/0xdfe3ad4d7652fcadcfcb8686a7022e3ead47c82fb4bdd42d55b15ceeb575940a,3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xacf4bd7172dde5ecc4def26995a420529256f106;0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1709953937
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://explorer.phalcon.xyz/tx/bsc/0xd6add81a88a659dbb69e9bd384c59065ec42670b73085f10cff3faf7d30a69cf,3,0xfb5b838b6cfeedc2873ab27866079ac55363d37e,address,56,0xfb5b838b6cfeedc2873ab27866079ac55363d37e,0x6dca934ca5a73d3dd0fb65ef169b582260cd5993;0x0d0707963952f2fba59dd06f2b425ace40b492fe;0xfb5b838b6cfeedc2873ab27866079ac55363d37e,1709953854
Risky Warning,"Detected a significant change in price, which could indicate a significant event",https://coinmarketcap.com/currencies/iotex/ ,2,iotex,slug,56,,,1709953826
Risky Warning,"Detected a significant change in price, which could indicate a significant event",https://coinmarketcap.com/currencies/horizen/ ,2,horizen,slug,56,,,1709953826
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://etherscan.io/tx/0x3ef87747cd09df59fe84c143d3bf2493863482b5b4fa211824f4831352a1cc68,3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xeb4410ecdbc7e812cdc0a0b0d26e16a4f2b5d1f6;0xacf4bd7172dde5ecc4def26995a420529256f106;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1709953731
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xf49299e6174eb6ef1a038b36069c9e6976652c82 ,3,0xf49299e6174eb6ef1a038b36069c9e6976652c82,address,56,0xf49299e6174eb6ef1a038b36069c9e6976652c82,,1709953551
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xe722e069fa49943046a44144fc66f0f955f51823 ,3,0xe722e069fa49943046a44144fc66f0f955f51823,address,56,0xe722e069fa49943046a44144fc66f0f955f51823,,1709953551
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xdb531fde09ec18505f6762d4e70bee2102c41c43 ,3,0xdb531fde09ec18505f6762d4e70bee2102c41c43,address,56,0xdb531fde09ec18505f6762d4e70bee2102c41c43,,1709953551
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xd1aa570e7649d007aed9084ca96598df5c7278df ,3,0xd1aa570e7649d007aed9084ca96598df5c7278df,address,56,0xd1aa570e7649d007aed9084ca96598df5c7278df,,1709953551
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xcb62372e232e770859fd1c53238d3a93e398af59 ,3,0xcb62372e232e770859fd1c53238d3a93e398af59,address,56,0xcb62372e232e770859fd1c53238d3a93e398af59,,1709953551
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0x9c2962a30883e782d793ccafc7368b0eaf1f967b ,3,0x9c2962a30883e782d793ccafc7368b0eaf1f967b,address,56,0x9c2962a30883e782d793ccafc7368b0eaf1f967b,,1709953551
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0x83728edcfb47c927e38d12784ba919b04d9cbe25 ,3,0x83728edcfb47c927e38d12784ba919b04d9cbe25,address,56,0x83728edcfb47c927e38d12784ba919b04d9cbe25,,1709953551
Risky Warning,Detected a potential security alert from a Top Project:galxe on Twitter,https://twitter.com/galxe/status/1766295836127092790 ,2,1766295836127092790_1709952728,metadata,,,,1709952728
Risky Warning,Detected a potential security alert from a Top Project:galxe on Twitter,https://twitter.com/galxe/status/1766294936432116161 ,2,1766294936432116161_1709952513,metadata,,,,1709952513
Risky Warning,"Detected a project minting a high volume of supply, potentially signaling rug pull risks",https://explorer.phalcon.xyz/tx/bsc/0x10c7bc21cc4614ec3a4ad02198b7c1683dd83db81de100cef164803272929cab,2,0xfd5840cd36d94d7229439859c0112a4185bc0255,address,56,0xfd5840cd36d94d7229439859c0112a4185bc0255,0xcdb18586deed6c978b2003cf5cb8c6e5922e8b00;0xfd5840cd36d94d7229439859c0112a4185bc0255,1709952064
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://explorer.phalcon.xyz/tx/bsc/0x7d28afc04d299f8d9539897c8dc1e3fb738b1d968ecc6bfe148c7385d4acf6da,3,0xfb5b838b6cfeedc2873ab27866079ac55363d37e,address,56,0xfb5b838b6cfeedc2873ab27866079ac55363d37e,0xf633cdd2f07d11f8d6fe04043ae7e32f3493bbac;0x6dca934ca5a73d3dd0fb65ef169b582260cd5993;0xfb5b838b6cfeedc2873ab27866079ac55363d37e,1709951655
Risky Warning,Detected a significant change in a token's supply which could suggest a possible rug pull risk,https://bscscan.com/token/0xf330b39f74e7f71ab9604a5307690872b8125ac8,2,0xf330b39f74e7f71ab9604a5307690872b8125ac8,address,56,0xf330b39f74e7f71ab9604a5307690872b8125ac8,0xf330b39f74e7f71ab9604a5307690872b8125ac8;0x19ade2d2f4e1a7f6e4286b4e70edf4a659aaa74e;0x57d77d2caa884426dde1fbb8d7e944b09c40a19f,1709950539
Risky Warning,"Detected a project minting a high volume of supply, potentially signaling rug pull risks",https://etherscan.io/tx/0xf078487a0ec312a49d0e72fe5a5e62b528462fb68e4cd50e10746e725fba5e69,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5b6122c109b78c6755486966148c1d70a50a47d7;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48;0x55fe002aeff02f77364de339a1292923a15844b8,1709949989
Risky Warning,opbnb address balance increased,https://mainnet.opbnbscan.com/address/0xab785f16bd430e29a6c2398a02dbac6f04070c94 ,3,0xab785f16bd430e29a6c2398a02dbac6f04070c94,address,204,0xab785f16bd430e29a6c2398a02dbac6f04070c94,,1709949292
Risky Warning,opbnb address balance increased,https://mainnet.opbnbscan.com/address/0x5725dda5b0c3d2cd84276bd419241792b3611d32 ,3,0x5725dda5b0c3d2cd84276bd419241792b3611d32,address,204,0x5725dda5b0c3d2cd84276bd419241792b3611d32,,1709949292
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x0fa0f34a8e39c4b1cf9c0f366ea44027876cb6271c73527ae747662e26c74c72 ,3,0x0fa0f34a8e39c4b1cf9c0f366ea44027876cb6271c73527ae747662e26c74c72,tx_hash,56,0xb79471bf7450b8619e9e0ced66d460cc9794d688,0xb79471bf7450b8619e9e0ced66d460cc9794d688;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x45e7495359fa8393e05d16e50cf0018f5baa6ef5,1709948887
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xf6b2f2899a897fbe1c181633a4212875b2ecda11886aa4191f7771c2e01e1300 ,3,0xf6b2f2899a897fbe1c181633a4212875b2ecda11886aa4191f7771c2e01e1300,tx_hash,56,0xf49299e6174eb6ef1a038b36069c9e6976652c82,0xf49299e6174eb6ef1a038b36069c9e6976652c82;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xd1aa570e7649d007aed9084ca96598df5c7278df,1709948784
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://etherscan.io/tx/0xdc42f761ad10138c12e2449ddd227ba4415d48a98e44ffe7e72ef18d23177c8b,3,0x514910771af9ca656af840dff83e8264ecf986ca,address,1,0x514910771af9ca656af840dff83e8264ecf986ca,0x808b27c02493899e04d8ef150571e45d2760be5c;0xceb69f6342ece283b2f5c9088ff249b5d0ae66ea;0x514910771af9ca656af840dff83e8264ecf986ca,1709948422
