title,description,ref_link,priority,item,item_type,chain_id,address,addresses,timestamp
Risky Warning,"Detected a project burning a large amount of supply, suggesting potential risks",https://etherscan.io/tx/0x7ff39b442d64835e3e47a082cca080526f713c29e49ec64cf1d3c157b76ed5d9,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x55fe002aeff02f77364de339a1292923a15844b8;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1710241758
Risky Warning,"Detected a project burning a large amount of supply, suggesting potential risks",https://etherscan.io/tx/0xeeebd8a09f432497b4838340afd083deb75fdd8015946f99077c78048db9556f,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,address,1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x55fe002aeff02f77364de339a1292923a15844b8;0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1710241170
Risky Warning,"Detected a potentially risky privileged call, which may suggest a possible rug pull or private key compromise risk",https://explorer.phalcon.xyz/tx/bsc/0x9c4d03c5b2b88e20334313c8c2cd2330f1fda236ed89a71fc9d568e37a87ca23,2,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,address,56,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,0x3cb29fbede11257420a74a39fe9cd6bef19b0e9a;0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,1710241030
Risky Warning,"Detected a potentially risky privileged call, which may suggest a possible rug pull or private key compromise risk",https://explorer.phalcon.xyz/tx/bsc/0x00a5372978219acd80553f1d4d8145bd1c2eb77633bab923514fb1c69a761964,2,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,address,56,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,0x3cb29fbede11257420a74a39fe9cd6bef19b0e9a;0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,1710240975
Risky Warning,"Detected a potentially risky privileged call, which may suggest a possible rug pull or private key compromise risk",https://explorer.phalcon.xyz/tx/bsc/0x194acc5fe10ac3a3faa21117a8363a1736b5da6b41ed9de93500712d183114e2,2,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,address,56,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,0x3cb29fbede11257420a74a39fe9cd6bef19b0e9a;0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,1710240972
Risky Warning,"Detected a potentially risky privileged call, which may suggest a possible rug pull or private key compromise risk",https://explorer.phalcon.xyz/tx/bsc/0xcfaefa37e2bc45dbd2df0778c733cd659665639c4c259933c8561363f6a76950,2,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,address,56,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,0x3cb29fbede11257420a74a39fe9cd6bef19b0e9a;0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,1710240964
Risky Warning,"Detected a potentially risky privileged call, which may suggest a possible rug pull or private key compromise risk",https://explorer.phalcon.xyz/tx/bsc/0x79f7bb9e9f607c15776245a6e1cc916e05ef1634ada01879b46f3bedd0d537ae,2,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,address,56,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,0x3cb29fbede11257420a74a39fe9cd6bef19b0e9a;0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,1710240659
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://etherscan.io/tx/0x9320299addab3c454295fab84627ee4a3b7c9552720f5aae14c0bf08c877ad13,3,0xdac17f958d2ee523a2206206994597c13d831ec7,address,1,0xdac17f958d2ee523a2206206994597c13d831ec7,0x28c6c06298d514db089934071355e5743bf21d60;0x9696f59e4d72e237be84ffd425dcad154bf96976;0xdac17f958d2ee523a2206206994597c13d831ec7,1710240640
Risky Warning,Detected a significant change in a token's supply which could suggest a possible rug pull risk,https://bscscan.com/token/0xc58c1117da964aebe91fef88f6f5703e79bda574,2,0xc58c1117da964aebe91fef88f6f5703e79bda574,address,56,0xc58c1117da964aebe91fef88f6f5703e79bda574,0xc58c1117da964aebe91fef88f6f5703e79bda574;0x467e5a869b1d0435ef56335ef296687e01032bb9;0x4565ae5c90e52c058410fc7f05711ffed9b6e62a;0x24004f4f6d2e75b039d528e82b100355d8b1d4fb,1710240435
Risky Warning,Detected a potential hack contract,https://bscscan.com/address/0xc4e21a43626754cef9c197f9caae27f6769b5f08 ,3,0xc4e21a43626754cef9c197f9caae27f6769b5f08,address,56,0xc4e21a43626754cef9c197f9caae27f6769b5f08,,1710240362
