title,description,ref_link,priority,item,item_type,chain_id,address,addresses,timestamp
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xd60416fd834f77028cda77f18b929c3a625d5e2a921d98a8cc4ae3bf7cdcf471 ,2,0xd60416fd834f77028cda77f18b929c3a625d5e2a921d98a8cc4ae3bf7cdcf471,tx_hash,56,0x436ca8be906df00f6166d053ef0dd851b23edac7,0x436ca8be906df00f6166d053ef0dd851b23edac7;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xaca109d21cf639410379670989bd846fbdd0bda4,1709002855
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x7beeb3402a5a7521e254091b7c06565cc453812249a2b460404e6ad343d71379 ,2,0x7beeb3402a5a7521e254091b7c06565cc453812249a2b460404e6ad343d71379,tx_hash,56,0x0249ac90f664dc014f1514b70bdb9abfa2fd3262,0x0249ac90f664dc014f1514b70bdb9abfa2fd3262;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xe94d9d1afa1c4cb124bd5116439a2264527a15e7,1709000904
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xfeed7c09c4159999cf196881604cf7cccda9881d1f9bb44a312a3652e539e52f ,2,0xfeed7c09c4159999cf196881604cf7cccda9881d1f9bb44a312a3652e539e52f,tx_hash,56,0x9539e2f54e05450e9601b450f56fcd2e46026766,0x9539e2f54e05450e9601b450f56fcd2e46026766;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x6abe84bafef28da56b771c97642ca152c37eeb4c,1708998939
Risky Warning,Detected a potential security alert from a Top Project:digibytecoin on Twitter,https://twitter.com/digibytecoin/status/1762294711245734160 ,2,1762294711245734160_1708998785,metadata,,,,1708998785
Risky Warning,Detected a potential security alert from a Top Project:digibytecoin on Twitter,https://twitter.com/digibytecoin/status/1762292932953128978 ,2,1762292932953128978_1708998361,metadata,,,,1708998361
Risky Warning,Detected a potential security alert from a Top Project:mysten_labs on Twitter,https://twitter.com/mysten_labs/status/1762288034270314801 ,2,1762288034270314801_1708997193,metadata,,,,1708997193
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x332aaf92cf7f9f10c5de89857eba9421777341ee82af306cd039265a1dd0361c ,2,0x332aaf92cf7f9f10c5de89857eba9421777341ee82af306cd039265a1dd0361c,tx_hash,56,0xdc16a2bd463930fa49b06de8ef8e7531026f25ed,0xdc16a2bd463930fa49b06de8ef8e7531026f25ed;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x330ad1412e8cfdc19b2fd1073a64bb37ffdb4ff0,1708997055
Risky Warning,Detected a potential security alert from a Top Project:meritcircle_io on Twitter,https://twitter.com/meritcircle_io/status/1762284853100478481 ,2,1762284853100478481_1708996435,metadata,,,,1708996435
Risky Warning,"Detected a significant change in price, which could indicate a significant event",https://coinmarketcap.com/currencies/playdapp/ ,1,playdapp,slug,56,,,1708995263
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0x03871e040c263a552bb78d0caf21cbc34c2fc039ab2c7b85410ffc4ec6487587 ,2,0x03871e040c263a552bb78d0caf21cbc34c2fc039ab2c7b85410ffc4ec6487587,tx_hash,56,0xbc9963b4ca67cec185b9aa1dea3e353aac6d55e1,0xbc9963b4ca67cec185b9aa1dea3e353aac6d55e1;0x3f82addeaff8318b814aa390de6e9a952c2ef091,1708995223
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x7947447695a0a8d476d7bad674179bb04a2b5fbfa32126cf5eddac977dca39c8 ,2,0x7947447695a0a8d476d7bad674179bb04a2b5fbfa32126cf5eddac977dca39c8,tx_hash,56,0xc61a3e2d9b6ded3d3611a78403b0a9b448ab9c95,0xc61a3e2d9b6ded3d3611a78403b0a9b448ab9c95;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x59842f395acd594ca30e4667560b85aa886ccd0e,1708995075
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0x42aedf05c4a98a56f06adc41b07d2ac130ae8216c6393635500b478b92d26d24 ,2,0x42aedf05c4a98a56f06adc41b07d2ac130ae8216c6393635500b478b92d26d24,tx_hash,56,0xbc9963b4ca67cec185b9aa1dea3e353aac6d55e1,0xbc9963b4ca67cec185b9aa1dea3e353aac6d55e1;0xe464acfcb4d7f3a11e7456420cad19c125acfcc8,1708994807
Risky Warning,Detected a potential security alert from a Top Project:arbitrum on Twitter,https://twitter.com/arbitrum/status/1762276388386787795 ,2,1762276388386787795_1708994417,metadata,,,,1708994417
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0xb148c1dec86f177427cbaac639f40b51f968c27d73a8f5b7e398ead990a5c999 ,2,0xb148c1dec86f177427cbaac639f40b51f968c27d73a8f5b7e398ead990a5c999,tx_hash,56,0x699cab64b8cd88f00ba57d8343bd489bb9413cb5,0x699cab64b8cd88f00ba57d8343bd489bb9413cb5;0x79a4b5e4fd3287fb7117482fdc963351ceaf798a,1708994337
Risky Warning,Detected a potential security alert from a Top Project:rdntcapital on Twitter,https://twitter.com/rdntcapital/status/1762274142760415343 ,2,1762274142760415343_1708993882,metadata,,,,1708993882
