title,description,ref_link,priority,item,item_type,chain_id,addresses,timestamp
Risky Warning,Detected a potential security alert from a Top Project:secretnetwork on Twitter,https://twitter.com/secretnetwork/status/1758171197693743584 ,2,1758171197693743584_1708015744,metadata,,,1708015744
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xa61717032c79d43261b8ea39c3471feb38a66d57675aad9a6f59f097c398e6cf ,2,0xa61717032c79d43261b8ea39c3471feb38a66d57675aad9a6f59f097c398e6cf,tx_hash,56,0x49266253baa3319504d4fd2462e4dcc1b119c46c;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x461a54cc7600cd0dc17f2fd8b6ac1e4e83ec7495,1708015678
Risky Warning,Detected a potential security alert from SecurityKOL:MistTrack_io on Twitter,https://twitter.com/MistTrack_io/status/1758170285906542853 ,2,MistTrack_io_1758170285906542853,metadata,,0x13082393b295b3033c897854b4d49dd3231eafdf;0x6f167b86443d04f4b1705a0c78b6cc6ac691e381,1708015436
Risky Warning,Detected a potential security alert from a Top Project:alpinef1team on Twitter,https://twitter.com/alpinef1team/status/1758168159612207346 ,2,1758168159612207346_1708015011,metadata,,,1708015011
Risky Warning,Detected a potential security alert from SecurityKOL:CertiKAlert on Twitter,https://twitter.com/CertiKAlert/status/1758167615988551886 ,2,CertiKAlert_1758167615988551886,metadata,,,1708014799
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0xbcd30bd3e550aa2f31f617f5ae7e0b92015c890f038c8f07653b94b692049856 ,2,0xbcd30bd3e550aa2f31f617f5ae7e0b92015c890f038c8f07653b94b692049856,tx_hash,56,0x73fe7bf9f22d26311a023f9b6b0e7c7ff590e8ca;0x07015281e78162dc29bedb501d52474391f346e6,1708014712
Risky Warning,Detected a potential security alert from a Top Project:phalanetwork on Twitter,https://twitter.com/phalanetwork/status/1758167067562479860 ,2,1758167067562479860_1708014678,metadata,,,1708014678
Risky Warning,Detected a potential security alert from a Top Project:umaprotocol on Twitter,https://twitter.com/umaprotocol/status/1758166847684497625 ,2,1758166847684497625_1708014635,metadata,,,1708014635
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x1c34ae7a8ee2f0afe7715c0b265d1fb92a2eb7838b600d1f1199e2d996f956a9 ,2,0x1c34ae7a8ee2f0afe7715c0b265d1fb92a2eb7838b600d1f1199e2d996f956a9,tx_hash,56,0xbbc320a40559a252c0b1b93fa944ec5d69de6159;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xe304aa48acd465bbfac310ae39a0fc349ef29437,1708014488
Risky Warning,"Detected a substantial value transfer, suggesting potential risks",https://explorer.phalcon.xyz/tx/bsc/0xb9029288d0d2f374d8b738cac1aa961ee83d4b81f5fb989c1c862c02054444d5,1,0xb9029288d0d2f374d8b738cac1aa961ee83d4b81f5fb989c1c862c02054444d5,tx_hash,56,0xf78d2e7936f5fe18308a3b2951a93b6c4a41f5e2;0x5502dc8e3596d4e43a695067103ee38cc726aab5;0x00ce04670a6905e7ef82ec878c9cba29c0bfe90d,1708014460
Risky Warning,"Detected a significant change in price, which could indicate a significant event",https://coinmarketcap.com/currencies/terrausd/ ,1,terrausd,slug,56,,1708014064
Risky Warning,"Detected a significant change in price, which could indicate a significant event",https://coinmarketcap.com/currencies/terrausd/ ,1,terrausd,slug,56,,1708014064
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0x071ef1b83d0fdc9d7fceb7c0b4aed79c798db38b18c9f4cc6bc64ceae0dcc619 ,2,0x071ef1b83d0fdc9d7fceb7c0b4aed79c798db38b18c9f4cc6bc64ceae0dcc619,tx_hash,56,0xaeb966f90544746287a03476fd83824ce24475e1;0x1bd7baafde6bc611abd198c34641ea770aecf290,1708014061
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x8ecdac1e3f145e449dace02dfe74d40161ad9473b83a60d1079d338361448b8e ,2,0x8ecdac1e3f145e449dace02dfe74d40161ad9473b83a60d1079d338361448b8e,tx_hash,56,0x6373f936eaa12557b40f37ee9c7fb2db84d121b4;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x94b45f52b89d7b733894b2065e6d9c26607854c9,1708013795
