title,description,ref_link,priority,item,item_type,chain_id,addresses,timestamp
Risky Warning,Detected a potential security alert from a Top Project:isafepal on Twitter,https://twitter.com/isafepal/status/1754751458359324721 ,2,1754751458359324721_1707200334,metadata,,,1707200334
Risky Warning,"Detected that the implementation behind a proxy contract was modified, which could hint at a potential rug pull",https://bscscan.com/address/0x0e7eb5fb8d4e1e9c872ebf7072383cf97434d2e2 current_impl: https://bscscan.com/address/0x2036dcc8fd5163cf7e2e4302b87ae2bfefbbb710#code,1,0x0e7eb5fb8d4e1e9c872ebf7072383cf97434d2e2,address,56,0x0e7eb5fb8d4e1e9c872ebf7072383cf97434d2e2;0x2036dcc8fd5163cf7e2e4302b87ae2bfefbbb710;0x4af1fb790809d15d46d5fa9ce803cc5cb7bc3683;0x3fe36c70d73e600b6236d296bc84e01de9623b49;0xf433c2a2d6facecdd9edd7b8ce9ceaab96f41866,1707200168
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0xf7517d4eacdfa2b4da2486ead16b29e5fa3a0e918f49af737b8fcf4b3bd650fb ,2,0xf7517d4eacdfa2b4da2486ead16b29e5fa3a0e918f49af737b8fcf4b3bd650fb,tx_hash,56,0xaac42f24aa7568488f21ef57f9e0de4e64a67169;0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7;0xa41ae127d04f7ee73b5058e2c60fb7c7a2d21f79,1707199467
Risky Warning,Detected various rugpull-like behaviors from suspicious tokens,https://explorer.phalcon.xyz/tx/bsc/0x5df51aac9a4013752937ad88e4889802286c477de6623d3c9ce64acdfee530db ,2,0x5df51aac9a4013752937ad88e4889802286c477de6623d3c9ce64acdfee530db,tx_hash,56,0x046eb4cce3c7e0ec5b43ecead289520be1aecfcc;0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7;0xa41ae127d04f7ee73b5058e2c60fb7c7a2d21f79,1707199389
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x26391979ea9b217f1152578837192c423c8d102a24d150de87adb242c461ad9e ,2,0x26391979ea9b217f1152578837192c423c8d102a24d150de87adb242c461ad9e,tx_hash,56,0x2b5cb15067f8ffaab67ee25402e7894f38927a6c;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xcfb1e8b755bb39f51ab21a1fc4acf014bc20f809,1707198540
Risky Warning,Detected an unusually large number of pending transactions,https://bscscan.com/charts#blockchainData ,1,,chain,204,,1707197315
Risky Warning,Detected a potential security alert from SecurityKOL:PeckShieldAlert on Twitter,https://twitter.com/PeckShieldAlert/status/1754735754520261116 ,2,PeckShieldAlert_1754735754520261116,metadata,,,1707196579
Risky Warning,Detected a potential security alert from a Top Project:solana on Twitter,https://twitter.com/solana/status/1754735357277663693 ,2,1754735357277663693_1707196495,metadata,,,1707196495
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x66084cb3ec3a35bb7207905107968bd2503553eed5175b378215797165a62a62 ,2,0x66084cb3ec3a35bb7207905107968bd2503553eed5175b378215797165a62a62,tx_hash,56,0xa4566d4047aceea32a1f942d15b2f55981dd2c9d;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x53276f0faffbbd46b9b3a29b20478261b44aaaeb,1707196204
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x040986c55428bb5b1db347ea6bf15390138382177176b50d620b392dd910775e ,2,0x040986c55428bb5b1db347ea6bf15390138382177176b50d620b392dd910775e,tx_hash,56,0x9e07404211eb2173a22a1b03e3d7a79c686b90b8;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x5f65537c75a1b978cca57f5aba3ad293d89a0b5c,1707194287
