title,description,ref_link,priority,item,item_type,chain_id,addresses,timestamp
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xd594c5b258aa209187fcf31ada9e806398043a169aaf56773066f2d0d87468cc ,2,0xd594c5b258aa209187fcf31ada9e806398043a169aaf56773066f2d0d87468cc,tx_hash,56,0xb446a9f63a49e51060a09006f85777497d964365;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xd187f6ea8a4adaff26a4a9009eacd640d1d730bf,1707640708
Risky Warning,Detected a potential security alert from SecurityKOL:realscamsniffer on Twitter,https://twitter.com/realscamsniffer/status/1756597313655701870 ,2,realscamsniffer_1756597313655701870,metadata,,,1707640410
Risky Warning,Detected a potential security alert from SecurityKOL:realscamsniffer on Twitter,https://twitter.com/realscamsniffer/status/1756596437419463043 ,2,realscamsniffer_1756596437419463043,metadata,,0x8b5fecb541512d95bc8a535b11c33f3c1b4d34f5;0x9fa7bb759641fcd37fe4ae41f725e0f653f2c726;0x4d41b10656be748e17b1f3851b8f95be1781e91f,1707640201
Risky Warning,Detected a potential security alert from SecurityKOL:realscamsniffer on Twitter,https://twitter.com/realscamsniffer/status/1756596434269606398 ,2,realscamsniffer_1756596434269606398,metadata,,,1707640200
Risky Warning,"Detected a significant change in price, which could indicate a significant event",https://coinmarketcap.com/currencies/mdex/ ,1,mdex,slug,56,,1707639655
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xfc590fbb0ba0c27ea29c5a0f5a5a9d5e7860cbd4e031fe55fb06b9f4e898b3af ,2,0xfc590fbb0ba0c27ea29c5a0f5a5a9d5e7860cbd4e031fe55fb06b9f4e898b3af,tx_hash,56,0x193557038d9694a6e7854d80d27c77c04835d455;0x10ed43c718714eb63d5aa57b78b54704e256024e;0x65fd068c4d7d3cddef1c10aff2ae79a72e3113eb,1707638584
Risky Warning,Detected a potential security alert from a Top Project:tokocrypto on Twitter,https://twitter.com/tokocrypto/status/1756588884136452505 ,2,1756588884136452505_1707638410,metadata,,,1707638410
Risky Warning,Detected a potential security alert from a Top Project:pundixlabs on Twitter,https://twitter.com/pundixlabs/status/1756586277254595066 ,2,1756586277254595066_1707637789,metadata,,,1707637789
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0xce56b96bd6c8007323f375209a7d75989edf4a94c1403a8187073cf8ffa6acba ,2,0xce56b96bd6c8007323f375209a7d75989edf4a94c1403a8187073cf8ffa6acba,tx_hash,56,0xb93e7f3556c7f713dc92063aec7b8247e5f99714;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xe278dc6e48d45d73d63c3099c206ede32f412622,1707636902
Risky Warning,Detected a rugpull on a token (from DEX),https://explorer.phalcon.xyz/tx/bsc/0x4b8563647e4120f83ebb0ca6a620c08f723f2022290c6ac5d8952aff29d31bfd ,2,0x4b8563647e4120f83ebb0ca6a620c08f723f2022290c6ac5d8952aff29d31bfd,tx_hash,56,0x28c2f519715300ed9655ce1aa443518a641eb7be;0x10ed43c718714eb63d5aa57b78b54704e256024e;0xe626fd5ca8024152703477db1cc59980f0fc256d,1707634407
